0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0.4526,0.3839,0.3812,0.5438,0.3566,0.4909,0.4032,0.5452,0.4464,0.6009,0.3495,0.4956,0.3749,0.4955,0.3345,0.5044,0.3454,0.5444,0.3708,0.4738,0.4296,0.5012,0.5649,0.2955,0.4903,0.4058,0.5149,0.3749,0.4599,0.4076,0.4789,0.3194,0.527,0.3591,0.5511,0.4429,0.6184,0.4615,0.5465,0.4252,0.4591,0.3348,0.4625,0.3988,0.432,0.337,0.4717,0.4254,0.4355,0.412,0.5812,0.4562,0.4851,0.3406,0.4931,0.427,0.5411,0.412,0.5175,0.4322,0.472
0.4526,0.3839,0.3812,0.5438,0.3661,0.4909,0.4209,0.5452,0.5002,0.6009,0.3495,0.5043,0.3749,0.4955,0.3345,0.5367,0.3679,0.5444,0.3927,0.5017,0.4296,0.5012,0.5649,0.3194,0.568,0.4058,0.5277,0.3749,0.4599,0.4535,0.5157,0.3194,0.5827,0.3899,0.58,0.4429,0.6184,0.4615,0.5811,0.4252,0.4591,0.3529,0.4625,0.4229,0.432,0.405,0.4717,0.4296,0.4443,0.412,0.5812,0.4562,0.5074,0.3406,0.532,0.427,0.5411,0.412,0.5473,0.4322,0.5113
0.4526,0.4127,0.3812,0.5438,0.3661,0.4909,0.4209,0.5452,0.5002,0.6424,0.3495,0.5043,0.3749,0.4967,0.3345,0.5437,0.3679,0.5444,0.3927,0.5192,0.4296,0.5012,0.6008,0.3194,0.568,0.4058,0.5277,0.3749,0.5313,0.4535,0.5157,0.3194,0.5827,0.3899,0.58,0.4429,0.6184,0.4615,0.5811,0.4252,0.4591,0.3529,0.4625,0.4229,0.4456,0.405,0.4717,0.4332,0.4443,0.412,0.5812,0.4562,0.5074,0.3406,0.6055,0.427,0.5743,0.412,0.5473,0.4322,0.5113
0.4526,0.4127,0.3812,0.5582,0.3661,0.5568,0.434,0.5584,0.5002,0.6424,0.3495,0.5043,0.3749,0.5538,0.3345,0.5437,0.377,0.5444,0.3927,0.5192,0.4296,0.5012,0.6008,0.3194,0.568,0.4058,0.555,0.4032,0.5313,0.4535,0.5943,0.3282,0.5827,0.3899,0.58,0.4827,0.6272,0.5003,0.5811,0.4252,0.4591,0.3564,0.4625,0.4229,0.4456,0.405,0.4717,0.4332,0.4443,0.412,0.5812,0.5305,0.5074,0.3406,0.6055,0.427,0.5743,0.412,0.5473,0.4322,0.5281
0.4526,0.4206,0.4561,0.5582,0.3661,0.5568,0.434,0.5584,0.5002,0.6424,0.3495,0.5331,0.3749,0.5538,0.3345,0.5733,0.377,0.5444,0.3928,0.5277,0.4296,0.5012,0.6008,0.3194,0.568,0.4058,0.555,0.4032,0.5462,0.4535,0.5943,0.3432,0.5827,0.3988,0.58,0.4827,0.6272,0.5003,0.5811,0.4252,0.5088,0.3832,0.4757,0.4229,0.4456,0.405,0.4717,0.4332,0.4443,0.4262,0.5812,0.5305,0.5074,0.3406,0.6055,0.4314,0.5743,0.412,0.5473,0.4587,0.5281
0.4526,0.4311,0.4561,0.5582,0.3661,0.5568,0.4562,0.5855,0.5002,0.6424,0.352,0.5331,0.3749,0.5538,0.3988,0.5733,0.377,0.5444,0.3928,0.5488,0.4296,0.5026,0.6008,0.3759,0.5732,0.4058,0.555,0.4605,0.5466,0.4535,0.5943,0.3432,0.5827,0.3988,0.58,0.4827,0.6272,0.5003,0.5811,0.4252,0.5193,0.3832,0.4757,0.5071,0.4914,0.405,0.4717,0.4332,0.4443,0.5436,0.5812,0.5305,0.5074,0.3688,0.6675,0.4826,0.5743,0.412,0.5473,0.4587,0.5281
0.4526,0.4311,0.5789,0.5582,0.3661,0.5568,0.4562,0.5855,0.5002,0.6424,0.3635,0.5331,0.3749,0.5595,0.3988,0.5733,0.377,0.5444,0.3928,0.5488,0.4482,0.5148,0.6008,0.3759,0.5959,0.4058,0.555,0.4605,0.554,0.4535,0.5943,0.3705,0.5827,0.3988,0.58,0.4827,0.6394,0.5003,0.5994,0.4252,0.5193,0.4094,0.5262,0.5071,0.4934,0.405,0.4824,0.4711,0.4443,0.5436,0.5812,0.5305,0.5074,0.3688,0.6675,0.4826,0.5743,0.412,0.5473,0.4587,0.5281
0.4526,0.4625,0.5789,0.5582,0.3661,0.5568,0.4562,0.5855,0.5002,0.6592,0.3635,0.5331,0.3749,0.5595,0.3988,0.5776,0.3855,0.5444,0.4146,0.5644,0.4482,0.5148,0.6021,0.3759,0.6401,0.4058,0.5611,0.4605,0.5626,0.4535,0.5943,0.4025,0.5965,0.3988,0.6562,0.4827,0.6394,0.5003,0.5994,0.4252,0.5403,0.4094,0.5262,0.5071,0.4934,0.405,0.5216,0.4711,0.4443,0.5436,0.5812,0.5305,0.5347,0.3688,0.6675,0.4826,0.6539,0.4314,0.6188,0.4587,0.5281
0.4526,0.4625,0.5789,0.5582,0.3661,0.5568,0.4562,0.5855,0.5002,0.6592,0.3635,0.5331,0.4325,0.5768,0.3988,0.5776,0.3874,0.5444,0.4146,0.596,0.4482,0.5148,0.6021,0.3855,0.6401,0.4058,0.5976,0.4605,0.5626,0.4535,0.5943,0.4317,0.6199,0.3988,0.6562,0.4827,0.6394,0.5003,0.5994,0.4252,0.5765,0.4094,0.5265,0.5071,0.5197,0.4605,0.5228,0.4711,0.4443,0.5436,0.6169,0.5305,0.5622,0.3688,0.6675,0.4826,0.6539,0.4314,0.6188,0.4587,0.5281
0.4526,0.4625,0.5789,0.5582,0.3661,0.6441,0.4562,0.5855,0.5002,0.6592,0.3635,0.6012,0.4325,0.5768,0.3988,0.6606,0.3874,0.5568,0.4146,0.7086,0.4482,0.5148,0.6254,0.3988,0.6401,0.4058,0.7146,0.4605,0.5634,0.4535,0.5943,0.4317,0.6199,0.3988,0.669,0.4827,0.6743,0.5003,0.5994,0.4252,0.6092,0.4094,0.5265,0.5071,0.5197,0.4605,0.5228,0.4711,0.4443,0.5436,0.6169,0.5305,0.5622,0.3943,0.6675,0.4826,0.6539,0.434,0.6188,0.4649,0.5357
0.4526,0.4657,0.5789,0.5582,0.3661,0.6441,0.4562,0.5855,0.5002,0.6787,0.3917,0.6012,0.4325,0.5768,0.3988,0.6606,0.4138,0.5568,0.4146,0.7086,0.4482,0.5148,0.6254,0.3988,0.7337,0.4058,0.7146,0.4605,0.5634,0.4976,0.6136,0.4317,0.6199,0.4076,0.6929,0.4827,0.6743,0.5003,0.5994,0.4252,0.6092,0.4094,0.5265,0.5071,0.5197,0.4605,0.5228,0.4711,0.4443,0.5436,0.6169,0.5305,0.5793,0.3943,0.6675,0.4826,0.6539,0.434,0.6297,0.4808,0.5848
0.4526,0.4657,0.5789,0.5582,0.3661,0.6441,0.4562,0.5855,0.5002,0.6787,0.3917,0.6012,0.4325,0.5768,0.3988,0.6606,0.4138,0.5906,0.4715,0.7086,0.4482,0.5148,0.6254,0.3988,0.7337,0.4058,0.7146,0.4605,0.5634,0.6344,0.6952,0.4317,0.6581,0.4076,0.6952,0.4994,0.6743,0.5191,0.5994,0.4252,0.6498,0.4094,0.5393,0.5071,0.5197,0.4605,0.5766,0.4711,0.4549,0.5436,0.6169,0.5305,0.5793,0.3943,0.6675,0.5858,0.6539,0.434,0.6297,0.4808,0.5848
0.4526,0.4657,0.5789,0.5931,0.3741,0.6441,0.4562,0.5855,0.5002,0.6884,0.3917,0.6012,0.4325,0.5863,0.3988,0.6606,0.4332,0.6039,0.4715,0.7086,0.4781,0.5339,0.6254,0.3988,0.7337,0.4076,0.7146,0.4605,0.5634,0.6344,0.6952,0.4317,0.6581,0.4076,0.6952,0.4994,0.6743,0.5191,0.6176,0.4252,0.6774,0.4094,0.5393,0.5071,0.5197,0.4605,0.5766,0.4739,0.4914,0.5436,0.6169,0.5305,0.5793,0.3943,0.6675,0.5858,0.6539,0.4958,0.6297,0.4808,0.5848
0.4526,0.4657,0.5789,0.5931,0.4032,0.6441,0.4562,0.6012,0.5002,0.6884,0.3917,0.6012,0.4325,0.5863,0.3988,0.712,0.4976,0.6039,0.4715,0.7086,0.4781,0.6184,0.6254,0.3999,0.7337,0.4076,0.7408,0.4605,0.6246,0.6344,0.6952,0.4317,0.6581,0.4076,0.6952,0.4994,0.6743,0.5191,0.6176,0.4252,0.6774,0.4094,0.5886,0.5071,0.6257,0.4605,0.677,0.4739,0.4914,0.5436,0.6326,0.5305,0.5793,0.3943,0.6675,0.5858,0.6539,0.4958,0.6297,0.4808,0.5848
