0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0.122,0.1556,0.139,0.1148,0.1628,0.1947,0.1254,0.1148,0.1395,0.1382,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1399,0.1212,0.2041,0.2151,0.1216,0.1322,0.122,0.179,0.1224,0.1382,0.1849,0.1186,0.1318,0.1331,0.2734,0.1373,0.1488,0.1373,0.1165,0.1173,0.1131,0.1709,0.2117,0.1424,0.1709,0.179,0.1407,0.1637,0.1705,0.1327,0.1726,0.162,0.139,0.1382,0.1552,0.1628,0.1246,0.1722,0.1475,0.125,0.1616,0.1403,0.1505,0.1241,0.125,0.1131,0.1407,0.1964,0.1569,0.1318,0.1161,0.1565,0.1862,0.1305,0.1709,0.1594,0.165,0.0978,0.1458,0.102,0.1798,0.1552,0.1701,0.1624,0.1097,0.1539,0.1552,0.1556,0.1327
0.122,0.1556,0.139,0.1148,0.1628,0.1947,0.1254,0.1148,0.1395,0.1382,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1399,0.1212,0.2041,0.2151,0.1216,0.1322,0.122,0.179,0.1224,0.1382,0.1849,0.1186,0.1318,0.1331,0.2734,0.1373,0.1488,0.1373,0.1165,0.1173,0.1131,0.1709,0.2117,0.1424,0.1709,0.179,0.1407,0.1637,0.1705,0.1327,0.1726,0.162,0.139,0.1382,0.1552,0.1628,0.1246,0.1722,0.1475,0.125,0.1616,0.1403,0.1505,0.125,0.125,0.1131,0.1407,0.1964,0.1569,0.1318,0.1161,0.1565,0.1862,0.1305,0.1709,0.1594,0.165,0.0978,0.1458,0.102,0.1798,0.1552,0.1701,0.1624,0.1097,0.1539,0.1552,0.1556,0.1327
0.122,0.1556,0.139,0.1148,0.1628,0.1947,0.1254,0.1148,0.1395,0.1382,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1399,0.1212,0.2041,0.2151,0.1216,0.1322,0.122,0.179,0.1224,0.1382,0.1849,0.1186,0.1318,0.1569,0.2734,0.1373,0.1488,0.1373,0.1165,0.1173,0.1131,0.1709,0.2139,0.1424,0.1709,0.179,0.1407,0.1637,0.1705,0.1327,0.1726,0.162,0.139,0.1382,0.1552,0.1628,0.1246,0.1722,0.1475,0.125,0.1616,0.1403,0.1505,0.125,0.125,0.1131,0.1407,0.1964,0.1569,0.1318,0.1161,0.1565,0.1862,0.1305,0.1709,0.1594,0.165,0.0978,0.1458,0.102,0.1798,0.1552,0.1701,0.1624,0.1097,0.1539,0.1552,0.1556,0.1327
0.122,0.1556,0.139,0.1148,0.1628,0.1947,0.1254,0.1148,0.1395,0.1382,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1399,0.1212,0.2041,0.2151,0.1216,0.1322,0.122,0.179,0.1224,0.1382,0.1849,0.1186,0.1322,0.1569,0.2734,0.1373,0.1488,0.1373,0.1165,0.1173,0.1131,0.1709,0.2139,0.1467,0.1709,0.179,0.1407,0.1637,0.1705,0.1327,0.1794,0.162,0.139,0.1382,0.1552,0.1628,0.1246,0.1722,0.1475,0.125,0.1616,0.1403,0.1505,0.125,0.125,0.1131,0.1407,0.1964,0.1569,0.1318,0.1161,0.1565,0.1862,0.1305,0.1709,0.1594,0.165,0.0978,0.1484,0.102,0.1798,0.1552,0.1701,0.1624,0.1097,0.1539,0.1552,0.1556,0.1327
0.1233,0.1556,0.139,0.1148,0.1628,0.1947,0.1254,0.1148,0.1395,0.1382,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1399,0.1212,0.2041,0.2151,0.1216,0.1322,0.122,0.179,0.1395,0.1382,0.1849,0.1186,0.1322,0.1569,0.2734,0.1373,0.1488,0.1373,0.1165,0.1173,0.1131,0.1709,0.2139,0.1467,0.1709,0.179,0.1407,0.1637,0.1952,0.1327,0.1794,0.162,0.139,0.1382,0.1552,0.1628,0.1246,0.1722,0.1475,0.125,0.1616,0.1403,0.1505,0.125,0.125,0.1131,0.1407,0.1964,0.1569,0.1318,0.1161,0.1565,0.1862,0.1305,0.1709,0.1594,0.165,0.0978,0.1484,0.102,0.1798,0.1552,0.1701,0.1624,0.1097,0.1539,0.1552,0.1556,0.1429
0.1233,0.1556,0.139,0.1148,0.1628,0.1947,0.1254,0.1148,0.1395,0.1382,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1403,0.1212,0.2041,0.2151,0.1216,0.1322,0.122,0.1956,0.1395,0.1382,0.1871,0.1186,0.1322,0.1569,0.2734,0.1373,0.1488,0.1373,0.1165,0.1173,0.1131,0.1947,0.2139,0.1467,0.1709,0.179,0.1407,0.1637,0.1952,0.1412,0.182,0.162,0.139,0.1382,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1403,0.1505,0.125,0.125,0.1131,0.1407,0.1964,0.1569,0.1318,0.1161,0.1565,0.1862,0.1305,0.1709,0.1594,0.165,0.0978,0.1484,0.102,0.1798,0.1552,0.1701,0.1624,0.1178,0.1539,0.1552,0.1556,0.1429
0.131,0.1556,0.139,0.1148,0.1628,0.1947,0.1254,0.1148,0.1395,0.1382,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1403,0.1212,0.2041,0.2151,0.1216,0.1322,0.1373,0.1956,0.1395,0.1382,0.1871,0.1186,0.1322,0.1569,0.2734,0.1373,0.1488,0.1373,0.1165,0.1173,0.1131,0.1947,0.2139,0.1467,0.1709,0.179,0.1407,0.1637,0.1952,0.1412,0.182,0.162,0.139,0.1382,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1403,0.1505,0.125,0.125,0.1131,0.1407,0.1964,0.1569,0.1318,0.1161,0.1565,0.1862,0.1305,0.1709,0.1594,0.165,0.0978,0.1484,0.102,0.1798,0.1552,0.1701,0.1624,0.1254,0.1539,0.1713,0.1556,0.1429
0.131,0.1556,0.139,0.1148,0.1628,0.1947,0.1254,0.1148,0.1395,0.148,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1403,0.1212,0.2041,0.2151,0.1216,0.1322,0.1373,0.1956,0.1395,0.1382,0.1871,0.1186,0.1322,0.1569,0.2734,0.1373,0.1488,0.1373,0.1165,0.1173,0.1131,0.1947,0.2139,0.1467,0.1709,0.179,0.1407,0.1811,0.1952,0.1412,0.182,0.162,0.139,0.1382,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1403,0.1505,0.125,0.125,0.1131,0.1407,0.1964,0.1569,0.1318,0.1161,0.1565,0.1862,0.1305,0.1709,0.1594,0.165,0.0978,0.1616,0.102,0.1798,0.1552,0.1701,0.1624,0.1254,0.1539,0.1713,0.1556,0.1429
0.131,0.1556,0.139,0.1148,0.1628,0.1947,0.1254,0.1148,0.1395,0.148,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1403,0.122,0.2041,0.2151,0.1216,0.1322,0.1373,0.1956,0.1395,0.1382,0.1871,0.1186,0.1322,0.1569,0.2734,0.1373,0.1488,0.1373,0.1165,0.1173,0.1131,0.1947,0.2139,0.1467,0.1709,0.179,0.1407,0.1811,0.1952,0.1488,0.1973,0.162,0.139,0.1382,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1403,0.1505,0.1322,0.125,0.1131,0.1407,0.1964,0.1569,0.1318,0.1161,0.1565,0.1862,0.1305,0.1709,0.1594,0.165,0.0978,0.1616,0.102,0.1798,0.1552,0.1701,0.1624,0.1254,0.1539,0.1713,0.1556,0.1429
0.131,0.1556,0.139,0.1148,0.1628,0.21,0.1254,0.1148,0.1998,0.148,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1403,0.122,0.2041,0.2151,0.1216,0.1475,0.1373,0.1956,0.1395,0.1382,0.1871,0.1186,0.1322,0.1569,0.2734,0.1373,0.1488,0.1373,0.1165,0.1254,0.1131,0.1947,0.2139,0.1467,0.1709,0.179,0.1407,0.1811,0.1952,0.1488,0.1973,0.162,0.139,0.1382,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1403,0.1505,0.1322,0.131,0.1131,0.1407,0.1964,0.1569,0.1318,0.1161,0.1645,0.1862,0.1305,0.1709,0.1628,0.165,0.0978,0.1616,0.102,0.1798,0.1552,0.1701,0.1624,0.1254,0.1539,0.1713,0.1556,0.1429
0.131,0.1556,0.139,0.1148,0.1628,0.21,0.1254,0.1148,0.1998,0.148,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1403,0.122,0.2041,0.2151,0.1216,0.1475,0.1373,0.1956,0.1395,0.1382,0.1871,0.1186,0.1641,0.1569,0.2734,0.1373,0.1488,0.1373,0.1229,0.1254,0.1131,0.1947,0.2139,0.1467,0.1709,0.179,0.1407,0.1811,0.1952,0.1488,0.1973,0.162,0.139,0.1382,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1403,0.1505,0.1322,0.131,0.1131,0.1407,0.1964,0.1569,0.1628,0.1318,0.1645,0.1862,0.1305,0.1709,0.1628,0.165,0.0978,0.1616,0.1331,0.1798,0.1552,0.1701,0.1624,0.1254,0.1539,0.1713,0.1556,0.1429
0.131,0.1556,0.139,0.1148,0.1628,0.21,0.1616,0.1148,0.1998,0.148,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1403,0.122,0.2041,0.2151,0.1216,0.1475,0.1599,0.1956,0.1395,0.1382,0.1871,0.1186,0.1641,0.1569,0.2734,0.1373,0.1488,0.1373,0.1229,0.1254,0.1131,0.1947,0.2139,0.1467,0.1709,0.179,0.1407,0.1811,0.1952,0.1488,0.1973,0.162,0.139,0.145,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1403,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1318,0.1645,0.1862,0.1305,0.1709,0.1747,0.1709,0.0978,0.1616,0.1331,0.1798,0.1552,0.1701,0.1624,0.1254,0.1539,0.1713,0.1556,0.1429
0.131,0.1556,0.139,0.1148,0.1628,0.21,0.1616,0.1148,0.1998,0.148,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1403,0.122,0.2041,0.2151,0.1216,0.1475,0.1599,0.1956,0.1395,0.1382,0.1871,0.1186,0.1641,0.1569,0.2734,0.1373,0.1488,0.1373,0.1229,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.179,0.1407,0.1811,0.1952,0.1488,0.2028,0.162,0.139,0.145,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1403,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1318,0.1645,0.1862,0.1305,0.1709,0.1747,0.1709,0.0978,0.1616,0.1331,0.1798,0.1552,0.1701,0.1624,0.1254,0.1539,0.1713,0.1556,0.1429
0.131,0.1556,0.139,0.1148,0.1628,0.21,0.1616,0.1148,0.1998,0.148,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1403,0.122,0.2041,0.2151,0.1216,0.1475,0.1599,0.1956,0.1395,0.1382,0.1871,0.1186,0.1641,0.1569,0.2734,0.1373,0.1488,0.1373,0.1229,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.179,0.1407,0.1811,0.1952,0.1488,0.2028,0.162,0.139,0.145,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1403,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1318,0.1645,0.1862,0.1305,0.1709,0.1747,0.1735,0.1165,0.1616,0.1331,0.1798,0.1552,0.1701,0.1624,0.1254,0.1539,0.1713,0.1556,0.1429
0.131,0.1556,0.139,0.1148,0.1628,0.21,0.1616,0.1152,0.1998,0.148,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1403,0.122,0.2041,0.2151,0.1216,0.1475,0.1599,0.1956,0.1395,0.1382,0.1871,0.1212,0.1641,0.1569,0.2734,0.1373,0.1488,0.1373,0.1229,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.179,0.1407,0.1811,0.1952,0.1488,0.2028,0.162,0.139,0.145,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1403,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1318,0.1645,0.1862,0.1305,0.1709,0.1747,0.1735,0.1165,0.1616,0.1331,0.1798,0.1552,0.1701,0.1624,0.1254,0.1539,0.1713,0.1556,0.1429
0.1475,0.1556,0.139,0.1169,0.1628,0.21,0.1701,0.1229,0.1998,0.148,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1403,0.122,0.2041,0.2151,0.1216,0.1475,0.1599,0.1956,0.1395,0.1382,0.1871,0.1212,0.1641,0.1569,0.2734,0.1373,0.1488,0.1373,0.1229,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.179,0.1407,0.1811,0.1952,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1403,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1471,0.1645,0.1862,0.1305,0.1709,0.1747,0.1735,0.1224,0.1616,0.1331,0.1798,0.1552,0.1701,0.1624,0.1254,0.1539,0.1713,0.1556,0.1429
0.1475,0.1556,0.139,0.1169,0.1628,0.21,0.1701,0.1229,0.1998,0.148,0.159,0.1382,0.1548,0.1331,0.1399,0.1373,0.1633,0.122,0.2041,0.2151,0.1216,0.1475,0.1599,0.1956,0.1395,0.1382,0.1871,0.1212,0.1641,0.1569,0.2734,0.1373,0.1488,0.1373,0.1229,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.179,0.1407,0.1811,0.1952,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1548,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1471,0.1645,0.1862,0.1305,0.1709,0.1747,0.2045,0.1224,0.1616,0.1331,0.1798,0.1552,0.1701,0.1624,0.1254,0.1539,0.1713,0.1556,0.1429
0.1475,0.1556,0.139,0.1169,0.1628,0.21,0.1701,0.1233,0.1998,0.148,0.159,0.1463,0.1548,0.1331,0.1399,0.1373,0.1633,0.122,0.2041,0.2151,0.1216,0.1475,0.1599,0.1956,0.1395,0.1382,0.1871,0.1212,0.1641,0.1569,0.2734,0.1373,0.1488,0.1373,0.1229,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.179,0.1407,0.1811,0.1952,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1548,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1471,0.1645,0.1862,0.1305,0.1709,0.1905,0.2045,0.1224,0.1616,0.1331,0.1798,0.1552,0.1701,0.1624,0.1259,0.1539,0.1713,0.1556,0.1429
0.1475,0.1556,0.139,0.1169,0.1628,0.21,0.1701,0.1233,0.1998,0.148,0.159,0.1463,0.1548,0.1331,0.1399,0.1373,0.1633,0.122,0.2041,0.2151,0.1216,0.1475,0.1599,0.1956,0.1395,0.1382,0.1871,0.1212,0.1641,0.1569,0.2734,0.1373,0.1488,0.1373,0.1229,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.179,0.1407,0.1811,0.1952,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1548,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1722,0.1645,0.1862,0.1378,0.1709,0.1905,0.2045,0.1224,0.1866,0.1331,0.2032,0.1552,0.1701,0.1624,0.1412,0.1539,0.1713,0.1556,0.1429
0.1475,0.1556,0.139,0.1322,0.1628,0.21,0.1701,0.1233,0.1998,0.148,0.159,0.1463,0.1548,0.1331,0.1399,0.1373,0.1633,0.122,0.2041,0.2151,0.1216,0.1475,0.1599,0.1956,0.1395,0.1382,0.1871,0.1212,0.1641,0.1569,0.2734,0.1373,0.1488,0.1373,0.1229,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.179,0.1407,0.1811,0.1952,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1548,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1722,0.1645,0.1862,0.1378,0.1709,0.1905,0.2045,0.1224,0.1866,0.1331,0.2032,0.1552,0.1701,0.1624,0.1412,0.1684,0.1713,0.1556,0.1429
0.1475,0.1556,0.139,0.1322,0.1628,0.21,0.1701,0.1233,0.1998,0.148,0.159,0.1463,0.1548,0.1331,0.1399,0.1373,0.1633,0.122,0.2041,0.2151,0.1216,0.1475,0.1599,0.1956,0.1395,0.1382,0.1871,0.1212,0.1641,0.1569,0.2734,0.1373,0.1565,0.1373,0.1229,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.179,0.1407,0.1811,0.1952,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1548,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1722,0.1645,0.1862,0.1378,0.1709,0.2058,0.2045,0.1224,0.1866,0.1331,0.2032,0.1552,0.1701,0.1624,0.1412,0.1684,0.1713,0.1556,0.1429
0.1475,0.1556,0.139,0.1322,0.1628,0.21,0.1701,0.1233,0.1998,0.1488,0.159,0.1463,0.1548,0.1331,0.1399,0.1373,0.1633,0.122,0.2041,0.2151,0.1216,0.1475,0.1599,0.1956,0.1395,0.1382,0.1871,0.1212,0.1641,0.1569,0.2734,0.1373,0.1565,0.1373,0.1229,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.179,0.1407,0.1811,0.1952,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1548,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1722,0.1645,0.1862,0.1378,0.1709,0.2058,0.2045,0.1224,0.1866,0.1331,0.2032,0.1552,0.1701,0.1624,0.1412,0.1684,0.1713,0.1556,0.1429
0.1475,0.1556,0.139,0.1322,0.1628,0.21,0.1701,0.1233,0.1998,0.1565,0.159,0.1463,0.1548,0.1331,0.1399,0.1373,0.1633,0.122,0.2041,0.2151,0.1216,0.1781,0.1599,0.1956,0.1395,0.1382,0.1871,0.1212,0.1641,0.1569,0.2734,0.1373,0.1565,0.1373,0.1229,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.179,0.1407,0.1811,0.1952,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1548,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1722,0.1645,0.1862,0.1378,0.1709,0.2058,0.2045,0.1224,0.1866,0.1331,0.2032,0.1552,0.1701,0.1624,0.1412,0.1684,0.1713,0.1556,0.1429
0.1475,0.1556,0.139,0.1322,0.1628,0.21,0.2088,0.1233,0.1998,0.1565,0.159,0.1539,0.1548,0.1331,0.1399,0.1373,0.1633,0.122,0.2041,0.2151,0.1216,0.1781,0.1599,0.1956,0.1395,0.1382,0.1871,0.1212,0.1641,0.1569,0.2734,0.1373,0.1565,0.1373,0.1229,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.179,0.1407,0.1811,0.199,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1722,0.1475,0.125,0.1616,0.1548,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1722,0.1645,0.1862,0.1378,0.1709,0.2058,0.2045,0.1224,0.1866,0.1331,0.2032,0.1552,0.1701,0.1654,0.1412,0.1684,0.1713,0.1556,0.1429
0.1475,0.1556,0.139,0.1322,0.1628,0.21,0.2088,0.1233,0.1998,0.1565,0.159,0.1539,0.1548,0.1331,0.1399,0.1373,0.1633,0.122,0.2041,0.2151,0.1216,0.1781,0.1599,0.1956,0.1395,0.1382,0.1871,0.1212,0.1641,0.1569,0.2734,0.1373,0.1565,0.1373,0.1229,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.1952,0.1407,0.1811,0.199,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1722,0.1722,0.125,0.1616,0.1548,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1722,0.1645,0.1862,0.1378,0.1709,0.2058,0.2045,0.1224,0.1866,0.1331,0.2032,0.1552,0.1701,0.1654,0.1412,0.1684,0.1713,0.1556,0.1429
0.1475,0.1556,0.139,0.1322,0.1628,0.21,0.2088,0.1233,0.1998,0.1565,0.159,0.1871,0.1548,0.1331,0.1399,0.1373,0.1633,0.1301,0.2041,0.2151,0.1216,0.1781,0.1599,0.1956,0.1395,0.1382,0.1871,0.1212,0.1641,0.1569,0.2734,0.1373,0.1565,0.1373,0.1305,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.1952,0.1407,0.1811,0.199,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1722,0.1722,0.125,0.1616,0.1548,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1722,0.1645,0.1862,0.1378,0.1709,0.2058,0.2045,0.1224,0.1866,0.1331,0.2032,0.1552,0.1701,0.1654,0.1412,0.1684,0.1713,0.1556,0.1429
0.1475,0.1556,0.139,0.1322,0.1628,0.21,0.2088,0.1233,0.1998,0.1565,0.159,0.1871,0.1548,0.1331,0.1399,0.1373,0.1633,0.1301,0.2041,0.2151,0.1216,0.1781,0.1599,0.1956,0.1628,0.1382,0.1871,0.1212,0.1641,0.1569,0.2734,0.1373,0.1565,0.1373,0.1786,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.1952,0.1467,0.1811,0.199,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1722,0.1722,0.125,0.1616,0.1548,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1722,0.1645,0.1862,0.1378,0.1709,0.2058,0.2045,0.1224,0.1866,0.1331,0.2032,0.1552,0.1701,0.1654,0.1412,0.1684,0.1713,0.1556,0.1429
0.1475,0.1556,0.139,0.1322,0.1628,0.21,0.2088,0.1233,0.1998,0.1565,0.159,0.1871,0.1548,0.1331,0.1399,0.1373,0.1633,0.1301,0.2041,0.2151,0.1216,0.1781,0.1599,0.1956,0.1628,0.1382,0.1871,0.1254,0.1641,0.1569,0.2734,0.1373,0.1569,0.1373,0.1786,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.1952,0.1467,0.1811,0.199,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1722,0.1722,0.125,0.1616,0.1548,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1722,0.1645,0.1862,0.1378,0.1709,0.2058,0.2045,0.1224,0.1866,0.1331,0.2032,0.1552,0.1701,0.1654,0.1412,0.1684,0.1713,0.1556,0.1607
0.1475,0.1556,0.139,0.1322,0.1628,0.21,0.2164,0.1233,0.1998,0.1565,0.159,0.1871,0.1548,0.1331,0.1399,0.1373,0.1633,0.1301,0.2041,0.2151,0.1216,0.1781,0.1599,0.1956,0.1628,0.1399,0.1871,0.1254,0.1641,0.1569,0.2734,0.1373,0.1569,0.1373,0.1786,0.1254,0.1131,0.1947,0.2207,0.1467,0.1709,0.1952,0.1467,0.1811,0.199,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1722,0.1722,0.125,0.1616,0.1637,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1722,0.1645,0.1862,0.1378,0.1709,0.2058,0.2045,0.1224,0.1866,0.1331,0.2032,0.1552,0.1701,0.1654,0.1412,0.1684,0.1713,0.1556,0.1607
0.1475,0.1556,0.139,0.1322,0.1628,0.21,0.2164,0.1233,0.1998,0.1565,0.159,0.1871,0.1548,0.1331,0.1399,0.1373,0.1633,0.1301,0.2041,0.2151,0.1216,0.1781,0.1599,0.1956,0.1628,0.1399,0.1871,0.1254,0.1641,0.1569,0.2734,0.1373,0.1569,0.1373,0.1786,0.1254,0.1144,0.1947,0.2207,0.1467,0.1709,0.1952,0.1467,0.1811,0.199,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1722,0.1722,0.125,0.1616,0.1637,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1722,0.1645,0.1862,0.1378,0.1709,0.2058,0.2045,0.1224,0.1866,0.1331,0.2032,0.1552,0.1701,0.1654,0.1412,0.1684,0.1713,0.1556,0.1607
0.1475,0.1556,0.139,0.1331,0.1628,0.21,0.2164,0.1233,0.1998,0.1565,0.159,0.1871,0.1548,0.1331,0.1399,0.1373,0.1633,0.1301,0.2041,0.2151,0.1216,0.1781,0.1599,0.1956,0.1628,0.1399,0.1871,0.1254,0.1641,0.1569,0.2734,0.1373,0.1569,0.1373,0.1786,0.1254,0.1144,0.1947,0.2207,0.1467,0.1709,0.1952,0.1467,0.1811,0.199,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1722,0.1722,0.125,0.1616,0.1637,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1722,0.1645,0.1862,0.1378,0.1709,0.2058,0.2045,0.1224,0.1866,0.1331,0.2032,0.1552,0.1701,0.1654,0.1412,0.1684,0.1713,0.1556,0.1607
0.1526,0.1556,0.139,0.1331,0.1628,0.21,0.2164,0.131,0.1998,0.1565,0.159,0.1871,0.1548,0.1331,0.1399,0.1373,0.1633,0.1301,0.2041,0.2151,0.1216,0.1781,0.1599,0.1956,0.1628,0.1399,0.1871,0.1254,0.1641,0.1569,0.2734,0.1373,0.1569,0.1373,0.1786,0.1254,0.1144,0.1947,0.2207,0.1467,0.1709,0.1952,0.1467,0.1811,0.199,0.1488,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1824,0.1722,0.125,0.1616,0.1637,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1722,0.1645,0.1862,0.139,0.1709,0.2058,0.2045,0.1224,0.1866,0.1331,0.2202,0.1552,0.1701,0.1654,0.1412,0.1684,0.1713,0.1556,0.1607
0.1526,0.1556,0.139,0.1331,0.1628,0.21,0.2164,0.1382,0.1998,0.1565,0.159,0.1871,0.1548,0.1331,0.1399,0.1373,0.1633,0.1301,0.2041,0.2151,0.1216,0.1781,0.1599,0.1956,0.1628,0.1399,0.1871,0.1254,0.1641,0.1569,0.2734,0.1373,0.1569,0.1373,0.1786,0.1254,0.1144,0.1947,0.2394,0.1684,0.1709,0.1952,0.1467,0.1811,0.219,0.1599,0.2028,0.162,0.1773,0.145,0.1552,0.1662,0.1246,0.1824,0.1722,0.125,0.1616,0.1637,0.1505,0.1322,0.1458,0.1131,0.1407,0.1964,0.1569,0.1628,0.1722,0.1718,0.1862,0.139,0.1781,0.2058,0.2045,0.1224,0.1866,0.1331,0.2202,0.1552,0.1701,0.1654,0.1412,0.1684,0.1713,0.1556,0.1607
