0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0.0210268,0.0129174,0.0108172,0.0193552,0.0116886,0.0196606,0.0124038,0.0224442,0.0107418,0.02253,0.0229126,0.0114224,0.0110362,0.0232614,0.0127902,0.0214582,0.012641,0.0124046,0.0211628,0.0112146,0.0126582,0.0206652,0.011746,0.0105466,0.021313,0.0120646,0.0216928,0.0115472,0.0207574,0.0100324,0.010831,0.022092,0.012287,0.0210688,0.0108936,0.0217106,0.0116622,0.0219214,0.0110924,0.0192874,0.0243952,0.0120442,0.0216742,0.013541,0.0120026,0.0221288,0.0126814,0.0203982,0.010536,0.0216712,0.0108558,0.0222584,0.0133682,0.0201464,0.0115434,0.0107596,0.0205662,0.021038,0.0109468,0.0211016,0.01187,0.0207088,0.0125948,0.0213978,0.011708,0.0203984,0.021228,0.0119284,0.0127252,0.021947,0.0112924,0.0128022,0.0226222,0.020614,0.010494
0.0209304,0.0127976,0.0121126,0.019292,0.0121804,0.0197274,0.013483,0.022674,0.0114284,0.0229224,0.0231054,0.0122984,0.0113674,0.0238588,0.0123234,0.0220848,0.0125808,0.0129236,0.0207832,0.0114516,0.0127112,0.0211726,0.0119882,0.0110992,0.0215442,0.0123526,0.022382,0.0115176,0.021542,0.0109264,0.0106846,0.0228662,0.012947,0.0214242,0.0112054,0.0220828,0.01278,0.022608,0.0115822,0.0195368,0.0248088,0.0119672,0.0224436,0.014014,0.0124356,0.0227062,0.0131894,0.0203374,0.010723,0.0219012,0.0113072,0.0227232,0.0144154,0.0203594,0.0127126,0.0111538,0.0211442,0.020749,0.0116304,0.0216624,0.0120736,0.0207686,0.013199,0.0214016,0.0120998,0.0209326,0.021408,0.0124276,0.013572,0.0222526,0.012036,0.0139398,0.0232366,0.0212954,0.010513
0.0211018,0.0129554,0.0122932,0.01976,0.0119442,0.0204066,0.0136904,0.02218,0.011596,0.0232748,0.0233126,0.0132532,0.0118562,0.023594,0.013424,0.021848,0.01442,0.0132826,0.0206816,0.0119518,0.0130668,0.0213608,0.0132162,0.0115094,0.0218066,0.0135456,0.0232236,0.0127076,0.0222084,0.0111264,0.0111556,0.0232484,0.0138356,0.0212322,0.0113582,0.0228106,0.0127748,0.0232898,0.0123434,0.0199802,0.0256702,0.0128364,0.0224498,0.0150416,0.0132338,0.0227444,0.013452,0.021077,0.010894,0.0221136,0.012538,0.0232502,0.015262,0.0199288,0.013988,0.0121446,0.0212904,0.0205236,0.0125468,0.0221528,0.0128864,0.020688,0.0138114,0.0217146,0.013524,0.0208184,0.0224892,0.0130836,0.0141446,0.0223872,0.012679,0.0144982,0.023631,0.0217362,0.0104592
0.0213604,0.0131522,0.0123852,0.0195252,0.0127596,0.0207546,0.0142482,0.0221954,0.0122126,0.023443,0.0235848,0.0143816,0.012132,0.024013,0.0136494,0.0214786,0.0152174,0.0132368,0.0213178,0.0129236,0.0133764,0.0212378,0.0137036,0.0117158,0.022413,0.0135032,0.0236672,0.0138428,0.0228046,0.0117184,0.0113834,0.0237978,0.0143078,0.0218408,0.0120016,0.023667,0.0138408,0.0240744,0.0119346,0.0206728,0.0259816,0.0134042,0.0226628,0.0153132,0.0144254,0.0230068,0.0139636,0.0211354,0.0111044,0.0223762,0.0131254,0.0231528,0.0152126,0.0202782,0.0143832,0.0125828,0.022001,0.021107,0.0138944,0.022348,0.0130396,0.0211174,0.0147464,0.022025,0.0145004,0.0212386,0.0225372,0.0131982,0.014496,0.0223756,0.0132142,0.0149232,0.0242252,0.0218228,0.0110882
0.021368,0.0136402,0.0128136,0.0198648,0.0135724,0.0214316,0.014983,0.0227758,0.012626,0.0236926,0.0239138,0.0147412,0.012486,0.0237158,0.0148446,0.022292,0.0159376,0.0138524,0.0214106,0.0134306,0.014073,0.0214838,0.0143986,0.012614,0.022974,0.0153482,0.0248778,0.0152226,0.0231276,0.0120888,0.0117126,0.0246394,0.0151834,0.022178,0.0120948,0.0243792,0.0144188,0.0244572,0.0120508,0.0214258,0.02662,0.0142618,0.0224638,0.0156854,0.0150712,0.023824,0.0144684,0.0206046,0.0119882,0.0226718,0.0131258,0.0231908,0.0158146,0.0205638,0.015078,0.0131322,0.0220498,0.0215184,0.0136934,0.0233198,0.0129068,0.021348,0.0151598,0.022183,0.0142922,0.0215234,0.0226618,0.0139282,0.014419,0.0226972,0.0132158,0.015464,0.02439,0.0226746,0.0118564
0.0218522,0.01413,0.0133932,0.020759,0.0137912,0.0220094,0.0160162,0.0232476,0.0128708,0.0241402,0.0242684,0.01518,0.0133604,0.0244304,0.0155214,0.0220676,0.0167996,0.014449,0.0221832,0.0146406,0.0144358,0.0221234,0.0149382,0.0129804,0.0224898,0.015354,0.0253788,0.0156754,0.022581,0.0135228,0.0124642,0.025339,0.0159324,0.0232318,0.0122136,0.0247682,0.0149162,0.0244296,0.0128714,0.021408,0.0271616,0.014842,0.0228822,0.016814,0.0157284,0.0238682,0.0147824,0.0212132,0.0129678,0.0227052,0.013435,0.023689,0.0174972,0.0207366,0.0151686,0.0136406,0.022473,0.022643,0.0140304,0.0241992,0.0139184,0.0222114,0.015345,0.0217036,0.0143204,0.0218152,0.0231394,0.0145428,0.0151414,0.0231038,0.013752,0.015069,0.0250372,0.0228828,0.0120752
0.022316,0.014917,0.0136192,0.0210088,0.014319,0.0227008,0.0161648,0.0235936,0.0126756,0.02416,0.0245816,0.0165452,0.0138784,0.0240864,0.0154946,0.0221306,0.0174038,0.0144182,0.0225652,0.0153984,0.0150888,0.0226314,0.0153098,0.0140778,0.0227556,0.0161586,0.0251184,0.0154228,0.0235736,0.0140114,0.0130472,0.0254294,0.016197,0.0232974,0.0123446,0.0246382,0.0154706,0.0247324,0.0130246,0.0220452,0.0272246,0.01563,0.0237168,0.0166056,0.0156982,0.0240912,0.0153758,0.0209108,0.0130038,0.0231328,0.0138208,0.0234328,0.0182006,0.020548,0.0157052,0.0142706,0.0225074,0.0233414,0.0141528,0.0239216,0.0142514,0.0226932,0.015548,0.022228,0.0147806,0.0216172,0.0232606,0.0147804,0.0162986,0.022755,0.0141786,0.0159942,0.0250238,0.023568,0.0122896
0.022567,0.015035,0.014368,0.0209344,0.0154452,0.0240538,0.0169628,0.0244976,0.0134784,0.0247532,0.0255796,0.0169654,0.0141314,0.0244764,0.016595,0.0223376,0.0177764,0.0142548,0.0226514,0.0162792,0.0160876,0.0225512,0.015908,0.0142302,0.0231888,0.0165812,0.0257642,0.016045,0.024297,0.0145962,0.0139716,0.0249918,0.0169306,0.0232664,0.0128288,0.0254044,0.0164044,0.02605,0.0136604,0.0217952,0.0284024,0.015668,0.0237226,0.0174866,0.0163296,0.024715,0.015696,0.0210604,0.013626,0.0233064,0.0143762,0.0232034,0.0187742,0.0209352,0.0163986,0.0148936,0.023091,0.0225608,0.0141108,0.0244632,0.0145182,0.0230838,0.0164716,0.0224432,0.0166834,0.0219668,0.0230798,0.0158042,0.015903,0.0229024,0.014331,0.0166452,0.0252984,0.0241322,0.0130428
0.022473,0.0160836,0.014752,0.0206252,0.0160194,0.0244756,0.0186902,0.024749,0.014551,0.0255654,0.026327,0.017579,0.01441,0.0252538,0.017271,0.0225446,0.0189696,0.0155072,0.0229398,0.0164974,0.0162898,0.0229734,0.0160386,0.0151666,0.0235826,0.017421,0.0260608,0.0166276,0.024306,0.01482,0.0142644,0.0252458,0.0173756,0.0241304,0.0136802,0.0257568,0.0169384,0.0258962,0.0142292,0.0215656,0.0287282,0.0165528,0.0238984,0.0186862,0.0170998,0.025729,0.015827,0.0215674,0.0141184,0.0240816,0.0145912,0.0236806,0.0196372,0.021027,0.017404,0.0153374,0.022825,0.0226064,0.0145202,0.0249268,0.0154074,0.0232072,0.0170316,0.0228594,0.0177924,0.0221476,0.0232708,0.0159774,0.016758,0.0238666,0.0148248,0.0176092,0.0256754,0.0242822,0.0130706
0.023205,0.016266,0.015305,0.0210726,0.0160252,0.0250738,0.0191858,0.0250364,0.0148166,0.025552,0.0270774,0.0187098,0.0149868,0.0253238,0.017933,0.022486,0.019849,0.0164586,0.0229988,0.0172268,0.0165442,0.0230736,0.0175994,0.0154408,0.0243236,0.0181572,0.0275774,0.0175152,0.0241188,0.015702,0.0148272,0.025375,0.0186116,0.0245844,0.0149438,0.0259954,0.0169562,0.0269646,0.0148574,0.0218734,0.0292634,0.0172844,0.023622,0.019387,0.0177612,0.0263528,0.0164004,0.0218942,0.0146708,0.0240522,0.0147216,0.0240922,0.0211472,0.0211134,0.017641,0.0155364,0.0232596,0.0233674,0.0149582,0.0257118,0.0160204,0.0240994,0.0166286,0.023366,0.0185138,0.0220316,0.0242558,0.017502,0.017823,0.0237942,0.0155472,0.0183542,0.0269142,0.0247594,0.0139352
