0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0.2276,0.1625,0.1692,0.1688,0.2154,0.2487,0.2116,0.189,0.1729,0.1747,0.2045,0.2068,0.1757,0.2035,0.2086,0.2199,0.1558,0.174,0.2122,0.174,0.1962,0.2025,0.1731,0.1835,0.1882,0.1818,0.2007,0.1748,0.2633,0.1433,0.1767,0.2229,0.1875,0.1862,0.1597,0.247,0.1815,0.1949,0.2134,0.1669,0.2228,0.1864,0.2073,0.177,0.2251,0.1978,0.222,0.1775,0.1671,0.2257,0.1365,0.1774,0.2145,0.2153,0.1981,0.1759,0.1709,0.1533,0.1568,0.2316,0.1835,0.1629,0.1989,0.2324,0.2125,0.1784,0.2141,0.1934,0.1683,0.1978,0.1703,0.2211,0.191,0.2065,0.1566
0.2276,0.1625,0.1692,0.1688,0.2154,0.2487,0.2116,0.189,0.1729,0.1747,0.2045,0.2068,0.1757,0.2035,0.2088,0.2199,0.1558,0.1884,0.2122,0.174,0.1962,0.2025,0.177,0.1835,0.1882,0.1818,0.2007,0.1748,0.2633,0.1433,0.1767,0.2229,0.1875,0.1899,0.1597,0.247,0.1815,0.1949,0.2134,0.1669,0.2287,0.1864,0.2073,0.177,0.2251,0.1978,0.222,0.1786,0.1671,0.2257,0.1365,0.1774,0.2145,0.2153,0.1981,0.1863,0.1794,0.1533,0.1568,0.2316,0.1835,0.1629,0.1989,0.2324,0.2125,0.1784,0.2141,0.1934,0.1683,0.2017,0.1703,0.2211,0.191,0.2065,0.1566
0.2276,0.1625,0.1692,0.1688,0.2154,0.2487,0.2116,0.189,0.1729,0.1747,0.2045,0.2068,0.1757,0.2035,0.2088,0.2199,0.1558,0.1884,0.2122,0.174,0.1962,0.2025,0.177,0.1835,0.1882,0.1818,0.2247,0.1748,0.2633,0.1433,0.1767,0.2229,0.1875,0.1899,0.1597,0.247,0.1815,0.1949,0.2134,0.1669,0.2287,0.1864,0.2073,0.177,0.2251,0.1978,0.222,0.1786,0.1671,0.2257,0.1365,0.1774,0.2145,0.2153,0.1981,0.1863,0.1794,0.1533,0.1577,0.2316,0.1835,0.1629,0.1989,0.2324,0.2125,0.1784,0.2141,0.1934,0.1683,0.2017,0.1703,0.2211,0.191,0.2065,0.1566
0.2276,0.1625,0.2026,0.1688,0.2154,0.2487,0.2116,0.189,0.1729,0.1747,0.2045,0.2068,0.1757,0.2035,0.226,0.2199,0.1558,0.1884,0.2122,0.174,0.1962,0.2025,0.177,0.1835,0.1882,0.1818,0.2247,0.1748,0.2633,0.1433,0.1808,0.2229,0.1875,0.1899,0.1597,0.247,0.1815,0.1949,0.2134,0.1669,0.2287,0.1914,0.2073,0.177,0.2251,0.1978,0.222,0.1786,0.1671,0.2257,0.1365,0.1774,0.2145,0.2153,0.1981,0.1863,0.1919,0.1533,0.1577,0.2316,0.1836,0.1629,0.1989,0.2324,0.2125,0.1784,0.2141,0.1934,0.1683,0.2017,0.1703,0.2211,0.191,0.2065,0.1566
0.2276,0.1625,0.2026,0.1688,0.2154,0.2487,0.2116,0.189,0.1729,0.1747,0.2045,0.2068,0.1757,0.2035,0.226,0.2199,0.1558,0.1884,0.2122,0.174,0.1962,0.2025,0.2212,0.1835,0.1882,0.1818,0.2247,0.1748,0.2633,0.1433,0.1808,0.2229,0.1875,0.1958,0.1597,0.247,0.1815,0.1949,0.2134,0.1669,0.2287,0.1914,0.2073,0.177,0.2251,0.1978,0.222,0.1786,0.1671,0.2257,0.1365,0.1774,0.2145,0.2153,0.1981,0.1863,0.1919,0.1533,0.1606,0.2384,0.2085,0.1629,0.1989,0.2324,0.2125,0.1784,0.2141,0.1934,0.1683,0.2017,0.1703,0.2211,0.191,0.2065,0.1566
0.2276,0.1625,0.2026,0.1688,0.2154,0.2487,0.2116,0.189,0.1729,0.1747,0.2045,0.2068,0.1757,0.2035,0.226,0.2199,0.1558,0.1884,0.2122,0.174,0.1962,0.2025,0.2212,0.1835,0.1882,0.1818,0.2247,0.1748,0.2633,0.1433,0.1808,0.2248,0.1875,0.1958,0.1597,0.247,0.1815,0.1949,0.2134,0.1747,0.2287,0.1914,0.2073,0.177,0.2251,0.1978,0.222,0.1786,0.1671,0.2257,0.1365,0.1774,0.2145,0.2153,0.1981,0.1863,0.1919,0.1533,0.1606,0.2384,0.2085,0.1629,0.1989,0.2324,0.2125,0.1784,0.2141,0.1934,0.1683,0.2017,0.1703,0.2211,0.191,0.2065,0.1566
0.2276,0.1625,0.2026,0.1716,0.2154,0.2487,0.2116,0.189,0.1729,0.1747,0.2045,0.2068,0.1843,0.2035,0.226,0.2199,0.1558,0.1884,0.2122,0.174,0.1962,0.2025,0.2212,0.1835,0.1919,0.1818,0.2247,0.1748,0.2633,0.1433,0.1808,0.2248,0.1875,0.2015,0.1597,0.247,0.1815,0.1949,0.2134,0.1747,0.2287,0.1914,0.2073,0.1953,0.2251,0.1978,0.222,0.1786,0.1671,0.2257,0.1365,0.1774,0.2145,0.2153,0.1981,0.1874,0.1919,0.1533,0.1606,0.2384,0.2085,0.1629,0.1989,0.2324,0.2125,0.1784,0.2141,0.2001,0.1683,0.22,0.1703,0.2211,0.191,0.2065,0.1566
0.2276,0.1625,0.2086,0.1716,0.2154,0.2487,0.2116,0.189,0.1739,0.1747,0.2045,0.2086,0.1843,0.2035,0.2375,0.2199,0.1558,0.1884,0.2122,0.174,0.1962,0.2025,0.2212,0.1835,0.1919,0.1818,0.2247,0.1748,0.2633,0.1433,0.1808,0.2248,0.1875,0.2015,0.1597,0.247,0.1815,0.1949,0.2134,0.1747,0.2287,0.1914,0.2073,0.1953,0.2251,0.1978,0.222,0.1786,0.1671,0.2257,0.1365,0.1774,0.2145,0.2153,0.1981,0.1874,0.1919,0.1533,0.1606,0.2384,0.2085,0.1629,0.1989,0.2324,0.2125,0.1784,0.2141,0.2001,0.1683,0.22,0.1703,0.2211,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.1716,0.2154,0.2535,0.2116,0.189,0.1739,0.1747,0.2045,0.2086,0.2026,0.2035,0.2423,0.2199,0.1577,0.1884,0.2122,0.174,0.1962,0.2025,0.2212,0.1835,0.1919,0.1818,0.2247,0.1748,0.2633,0.1433,0.1808,0.2248,0.1875,0.2015,0.1605,0.247,0.1815,0.1949,0.2134,0.1747,0.2287,0.1914,0.2073,0.1953,0.2251,0.1978,0.222,0.1786,0.1756,0.2257,0.1365,0.1774,0.2145,0.2153,0.1981,0.1874,0.1919,0.1533,0.1606,0.2384,0.2085,0.1629,0.1989,0.2324,0.2125,0.1784,0.215,0.2001,0.1683,0.22,0.1703,0.2211,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.1716,0.2154,0.2535,0.2116,0.189,0.1739,0.1747,0.2045,0.2086,0.2026,0.2035,0.2423,0.2199,0.1577,0.1884,0.2122,0.174,0.1962,0.2025,0.2212,0.1835,0.1919,0.1875,0.2247,0.179,0.2633,0.1433,0.1808,0.2288,0.1941,0.2015,0.1605,0.247,0.1815,0.1949,0.2134,0.1747,0.2287,0.1914,0.2073,0.1953,0.2251,0.1978,0.222,0.1786,0.1756,0.2257,0.1365,0.1774,0.2145,0.2153,0.1981,0.1874,0.1919,0.1533,0.1606,0.2384,0.2085,0.1629,0.1989,0.2324,0.2125,0.1784,0.215,0.2001,0.1683,0.2267,0.1703,0.2211,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.1716,0.2154,0.2535,0.2116,0.189,0.1739,0.1747,0.2045,0.2086,0.2026,0.2035,0.2423,0.2199,0.1577,0.1884,0.2122,0.174,0.1962,0.2025,0.2212,0.1922,0.1919,0.1875,0.2247,0.179,0.2633,0.1538,0.1818,0.2288,0.1941,0.2015,0.1605,0.247,0.1815,0.1949,0.2134,0.1747,0.2287,0.1914,0.2073,0.1953,0.2251,0.1978,0.222,0.1786,0.1756,0.2257,0.1365,0.1774,0.2145,0.2153,0.1981,0.1874,0.1919,0.1794,0.1606,0.2384,0.2085,0.1629,0.1989,0.2324,0.2125,0.1784,0.2228,0.2001,0.1683,0.2402,0.1703,0.2211,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.1716,0.2154,0.2844,0.2116,0.189,0.1739,0.1747,0.2045,0.2086,0.2026,0.2035,0.2423,0.2199,0.1577,0.1884,0.2122,0.174,0.1962,0.2025,0.2212,0.1922,0.1919,0.1875,0.2247,0.179,0.2633,0.1538,0.1818,0.2288,0.1941,0.2015,0.1701,0.247,0.1815,0.1949,0.2134,0.1747,0.2355,0.1914,0.2073,0.1953,0.2251,0.1978,0.222,0.1786,0.1756,0.2257,0.1365,0.1775,0.2145,0.2153,0.1981,0.1874,0.1919,0.1794,0.1606,0.2384,0.2085,0.1774,0.1989,0.2324,0.2125,0.1784,0.2498,0.2001,0.1683,0.2402,0.1703,0.2211,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.1716,0.2154,0.2844,0.2116,0.189,0.176,0.1747,0.2045,0.2086,0.2026,0.2035,0.2423,0.2199,0.1577,0.1884,0.2122,0.174,0.1962,0.2025,0.2212,0.1922,0.1919,0.1875,0.2247,0.179,0.2633,0.1538,0.1818,0.2288,0.1941,0.2015,0.1701,0.247,0.1815,0.1949,0.2134,0.1747,0.2355,0.1914,0.2073,0.1953,0.2251,0.1978,0.222,0.1786,0.1756,0.2257,0.1365,0.1775,0.2145,0.2153,0.1981,0.1874,0.1919,0.1794,0.1606,0.2384,0.2085,0.1774,0.2046,0.2324,0.2125,0.1784,0.2498,0.2001,0.1683,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.1716,0.2154,0.2844,0.2116,0.189,0.176,0.1747,0.2045,0.2086,0.2026,0.2035,0.2423,0.2199,0.1577,0.1884,0.2122,0.174,0.1962,0.2073,0.2212,0.1922,0.1919,0.1875,0.2247,0.179,0.2633,0.1538,0.1818,0.2288,0.1941,0.2015,0.2086,0.247,0.1815,0.217,0.2134,0.1747,0.2355,0.1914,0.2073,0.1953,0.2251,0.1978,0.222,0.1786,0.1756,0.2257,0.1365,0.1775,0.2145,0.2153,0.1981,0.1874,0.1919,0.1794,0.1606,0.2384,0.2085,0.1774,0.2046,0.2344,0.2125,0.1784,0.2498,0.2001,0.1683,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.1716,0.2154,0.2844,0.2116,0.189,0.176,0.1747,0.2045,0.2086,0.2026,0.2035,0.2423,0.2199,0.1577,0.1884,0.215,0.174,0.1962,0.2073,0.2212,0.1922,0.1919,0.1875,0.2247,0.179,0.2633,0.1538,0.1818,0.2288,0.1941,0.2015,0.2086,0.247,0.1815,0.217,0.2134,0.1747,0.2355,0.1914,0.2073,0.1953,0.2251,0.1978,0.222,0.1786,0.1756,0.2257,0.1365,0.1775,0.2145,0.2153,0.1981,0.1874,0.1919,0.1794,0.1606,0.2384,0.2085,0.1774,0.2046,0.2344,0.2125,0.1784,0.2498,0.2001,0.1683,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.1716,0.2154,0.2844,0.2116,0.189,0.1798,0.2037,0.2045,0.2086,0.2026,0.2035,0.2423,0.2199,0.1577,0.1884,0.215,0.174,0.1962,0.2073,0.2212,0.1922,0.1919,0.1875,0.2247,0.179,0.2633,0.1538,0.1818,0.2288,0.1981,0.2015,0.2086,0.247,0.1815,0.217,0.2134,0.1747,0.2355,0.1914,0.2073,0.1953,0.2251,0.1978,0.222,0.1786,0.1756,0.2257,0.1365,0.1775,0.2145,0.2153,0.1981,0.1874,0.1919,0.1794,0.1922,0.2384,0.2085,0.1774,0.2046,0.2344,0.2125,0.1784,0.2498,0.2001,0.1683,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.1716,0.2154,0.2844,0.2116,0.189,0.1855,0.2037,0.2045,0.2086,0.2026,0.2035,0.2423,0.2199,0.1577,0.1884,0.215,0.174,0.1962,0.2073,0.2212,0.1922,0.1919,0.2068,0.2247,0.179,0.2633,0.1538,0.1818,0.2288,0.1981,0.2015,0.2086,0.247,0.1815,0.217,0.2134,0.1747,0.2355,0.1914,0.2073,0.1953,0.2251,0.1978,0.222,0.1786,0.1756,0.2257,0.1365,0.1775,0.2145,0.2153,0.1981,0.1874,0.1919,0.1794,0.1923,0.2384,0.222,0.1774,0.2046,0.2459,0.2125,0.1784,0.2498,0.2001,0.1683,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.1716,0.2154,0.2844,0.2116,0.189,0.1855,0.2037,0.2045,0.2086,0.2026,0.217,0.2423,0.2208,0.1577,0.1884,0.215,0.174,0.1962,0.2073,0.2212,0.1922,0.1919,0.2068,0.2247,0.179,0.2633,0.1538,0.1818,0.2288,0.1981,0.2015,0.2086,0.247,0.1815,0.217,0.2134,0.1747,0.2355,0.1914,0.2073,0.1953,0.2251,0.2237,0.222,0.1823,0.1756,0.2257,0.1365,0.1775,0.2145,0.2153,0.1981,0.1874,0.1919,0.1794,0.1923,0.2384,0.2229,0.1774,0.2046,0.2459,0.2125,0.1784,0.2498,0.2001,0.1683,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.1716,0.2154,0.2844,0.2116,0.189,0.1855,0.2037,0.2045,0.2086,0.2026,0.217,0.2423,0.2208,0.1577,0.1884,0.215,0.174,0.201,0.2073,0.2212,0.1922,0.1919,0.2068,0.2247,0.1939,0.2633,0.1538,0.1818,0.2288,0.1981,0.2015,0.2086,0.247,0.1815,0.217,0.2134,0.1747,0.2355,0.1914,0.2073,0.1953,0.2251,0.2237,0.222,0.1823,0.1756,0.2257,0.1365,0.1775,0.2193,0.2153,0.1981,0.1874,0.1919,0.1794,0.1923,0.2384,0.2229,0.1774,0.2046,0.2459,0.2125,0.1784,0.2498,0.2001,0.1683,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.222,0.2154,0.2844,0.2116,0.189,0.1855,0.2037,0.2045,0.2154,0.2026,0.217,0.2423,0.2208,0.1577,0.1884,0.215,0.174,0.201,0.2073,0.2212,0.1922,0.1919,0.2068,0.2247,0.1939,0.2633,0.1538,0.1818,0.2288,0.1981,0.2015,0.2086,0.247,0.1815,0.217,0.2134,0.1747,0.2355,0.1914,0.2073,0.1953,0.2251,0.2237,0.222,0.1823,0.1756,0.2257,0.1365,0.1775,0.2193,0.2153,0.1981,0.1874,0.1919,0.1794,0.1923,0.2384,0.2229,0.1774,0.2046,0.2459,0.2173,0.1784,0.2594,0.2001,0.1683,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.222,0.2154,0.2844,0.2116,0.189,0.1855,0.2037,0.2045,0.2154,0.2026,0.217,0.2423,0.2208,0.1577,0.1884,0.215,0.174,0.201,0.2073,0.2212,0.1922,0.1919,0.2068,0.2247,0.1939,0.2633,0.1538,0.1818,0.2423,0.1981,0.2015,0.2086,0.247,0.1815,0.217,0.2134,0.1747,0.2355,0.1914,0.2073,0.1953,0.2251,0.2237,0.222,0.1823,0.1756,0.2257,0.1394,0.1784,0.2193,0.2153,0.1981,0.1874,0.1919,0.1794,0.1923,0.2462,0.2229,0.1774,0.2046,0.2459,0.2173,0.1784,0.2594,0.2001,0.1683,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.222,0.2154,0.2844,0.2116,0.189,0.1855,0.2037,0.2045,0.2154,0.2122,0.217,0.2423,0.2208,0.1577,0.1884,0.215,0.174,0.201,0.2073,0.2212,0.1922,0.1919,0.2068,0.2247,0.1939,0.2633,0.1538,0.1818,0.2423,0.1981,0.2015,0.2086,0.247,0.1815,0.217,0.2134,0.1747,0.2364,0.1914,0.2073,0.1953,0.2251,0.2247,0.222,0.1823,0.1756,0.2257,0.1394,0.19,0.2193,0.2153,0.1981,0.1874,0.1919,0.1794,0.1923,0.2462,0.2229,0.1774,0.2046,0.2459,0.2173,0.1784,0.2594,0.2001,0.1683,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.2297,0.2154,0.2844,0.2116,0.189,0.1855,0.2037,0.2045,0.2173,0.2122,0.217,0.2423,0.2208,0.1577,0.1884,0.215,0.174,0.201,0.2073,0.2212,0.1922,0.1919,0.2068,0.2247,0.1939,0.2633,0.1538,0.1818,0.2423,0.1981,0.2015,0.2086,0.247,0.2049,0.217,0.2134,0.1747,0.2364,0.1914,0.2073,0.1953,0.2251,0.2247,0.222,0.1823,0.1756,0.2257,0.1394,0.19,0.2193,0.2153,0.1981,0.1874,0.2102,0.1794,0.1923,0.2462,0.2229,0.1774,0.2046,0.2459,0.2173,0.1784,0.2594,0.2001,0.1683,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.2297,0.2154,0.2844,0.2116,0.189,0.1959,0.2037,0.2045,0.2173,0.2122,0.217,0.2558,0.2208,0.1577,0.1884,0.215,0.174,0.201,0.2073,0.2212,0.1922,0.1919,0.2068,0.2247,0.1939,0.2633,0.1538,0.1818,0.2423,0.1981,0.2015,0.2086,0.247,0.2049,0.217,0.2134,0.1747,0.2364,0.1914,0.2073,0.1953,0.2251,0.2247,0.222,0.1823,0.1756,0.2257,0.1394,0.19,0.2193,0.2153,0.1981,0.1874,0.2102,0.1794,0.1923,0.2462,0.2229,0.1774,0.2046,0.2459,0.2173,0.1784,0.2594,0.2001,0.1683,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.1625,0.2086,0.2297,0.2154,0.2844,0.2116,0.189,0.1959,0.2037,0.2045,0.2173,0.2122,0.217,0.2558,0.2208,0.1577,0.1884,0.215,0.174,0.201,0.2073,0.2212,0.1922,0.2025,0.2068,0.2247,0.1939,0.2633,0.1538,0.1818,0.2423,0.1981,0.2015,0.2086,0.247,0.2049,0.217,0.2134,0.1747,0.2364,0.1914,0.2073,0.1953,0.2251,0.242,0.222,0.1823,0.1756,0.2257,0.1536,0.19,0.2193,0.2153,0.1981,0.1874,0.2102,0.1794,0.1923,0.2462,0.2229,0.1774,0.2046,0.2459,0.2173,0.1784,0.2594,0.2001,0.1683,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.174,0.2086,0.2297,0.2154,0.2844,0.2116,0.189,0.1959,0.2037,0.2045,0.2173,0.217,0.217,0.2558,0.2208,0.1577,0.1884,0.215,0.174,0.201,0.2073,0.2212,0.1922,0.2025,0.2068,0.2247,0.1939,0.2633,0.1538,0.1818,0.2423,0.1981,0.2015,0.2086,0.247,0.2049,0.217,0.2134,0.1794,0.2364,0.1914,0.2073,0.1953,0.2251,0.242,0.222,0.1823,0.2038,0.2257,0.1548,0.19,0.2193,0.2153,0.1981,0.1874,0.2102,0.1794,0.2144,0.2462,0.2229,0.1774,0.2046,0.2459,0.2173,0.1784,0.2594,0.2001,0.1683,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.174,0.2086,0.2297,0.2154,0.2844,0.2116,0.189,0.1959,0.2037,0.2045,0.2173,0.217,0.217,0.2558,0.2208,0.1577,0.1884,0.215,0.174,0.201,0.2073,0.2212,0.1922,0.2025,0.2068,0.2247,0.1939,0.2633,0.1538,0.1818,0.2423,0.1981,0.2015,0.2086,0.247,0.2049,0.217,0.2134,0.1794,0.2364,0.1914,0.2073,0.1953,0.2251,0.242,0.222,0.1823,0.2038,0.2257,0.1548,0.19,0.2193,0.2153,0.1981,0.1874,0.2102,0.1794,0.2144,0.2462,0.2229,0.1774,0.2046,0.2459,0.2201,0.1784,0.2594,0.2001,0.1683,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.174,0.2086,0.2297,0.2154,0.2844,0.2116,0.1986,0.1959,0.2037,0.2045,0.2173,0.217,0.217,0.2558,0.2208,0.1577,0.1884,0.215,0.174,0.201,0.2073,0.2212,0.1922,0.2025,0.2068,0.2247,0.1939,0.2633,0.1538,0.1818,0.2423,0.2076,0.2015,0.2086,0.247,0.2049,0.217,0.2134,0.1794,0.2403,0.1914,0.2073,0.1953,0.2251,0.242,0.222,0.1823,0.2038,0.2257,0.1548,0.19,0.2193,0.2153,0.1981,0.1874,0.2102,0.1794,0.2173,0.2462,0.2229,0.1774,0.2046,0.2459,0.2201,0.1784,0.269,0.2001,0.1788,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.174,0.2086,0.2297,0.2154,0.2844,0.2116,0.1986,0.1959,0.2037,0.2045,0.2173,0.217,0.217,0.2558,0.2208,0.1577,0.1884,0.215,0.174,0.201,0.2073,0.2212,0.1922,0.2025,0.2068,0.2247,0.1939,0.2633,0.1538,0.1818,0.2423,0.2076,0.2025,0.2086,0.247,0.2049,0.217,0.2134,0.1794,0.2403,0.1914,0.2073,0.1953,0.2251,0.242,0.222,0.1823,0.2038,0.2257,0.1548,0.19,0.2193,0.2153,0.1981,0.1874,0.2102,0.1794,0.2173,0.2462,0.2229,0.1774,0.2046,0.2459,0.2201,0.1784,0.269,0.2001,0.201,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.2276,0.174,0.2086,0.2412,0.2154,0.2844,0.2116,0.1986,0.1959,0.2037,0.2045,0.2173,0.217,0.217,0.2558,0.2208,0.1577,0.1884,0.215,0.174,0.201,0.2073,0.2212,0.1931,0.2025,0.2068,0.2247,0.1939,0.2633,0.1538,0.1856,0.2423,0.2076,0.2025,0.2086,0.247,0.2049,0.217,0.2134,0.1794,0.2403,0.1914,0.2073,0.1953,0.2251,0.242,0.222,0.1823,0.2038,0.2287,0.1548,0.19,0.2193,0.2153,0.1981,0.1874,0.2102,0.1794,0.2173,0.2462,0.2229,0.1774,0.2046,0.2459,0.2201,0.1784,0.269,0.2001,0.201,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.243,0.174,0.2086,0.2412,0.2154,0.2844,0.2116,0.1986,0.1959,0.2037,0.2045,0.2173,0.217,0.217,0.2558,0.2208,0.1577,0.1884,0.215,0.174,0.201,0.2073,0.2212,0.1931,0.2025,0.2068,0.2247,0.1939,0.2633,0.1538,0.1856,0.2423,0.2076,0.2025,0.2086,0.247,0.2049,0.217,0.2134,0.1794,0.2403,0.1914,0.2073,0.1953,0.2251,0.242,0.2241,0.1919,0.2038,0.2287,0.1548,0.19,0.2193,0.2153,0.1981,0.1874,0.2102,0.1794,0.2173,0.2462,0.2229,0.1774,0.2046,0.2459,0.2201,0.1784,0.269,0.2001,0.201,0.2402,0.1703,0.2394,0.191,0.2065,0.1913
0.243,0.174,0.2086,0.2412,0.2154,0.2844,0.2116,0.1986,0.1959,0.2037,0.2045,0.2173,0.217,0.217,0.2558,0.2208,0.1577,0.2019,0.215,0.174,0.201,0.2073,0.2212,0.1931,0.2025,0.2068,0.2247,0.1939,0.2633,0.1538,0.1856,0.2423,0.2076,0.2025,0.2086,0.247,0.2049,0.217,0.2134,0.1794,0.2403,0.1914,0.2073,0.1953,0.2251,0.242,0.2241,0.1919,0.2038,0.2287,0.1548,0.19,0.2193,0.2153,0.1981,0.1874,0.2102,0.1794,0.2173,0.2462,0.2229,0.1774,0.2046,0.2459,0.2201,0.1784,0.269,0.2001,0.201,0.2402,0.1703,0.2394,0.191,0.2065,0.1981
0.243,0.174,0.2086,0.2412,0.2154,0.2844,0.2116,0.1986,0.1959,0.2037,0.2046,0.2173,0.217,0.217,0.2558,0.2208,0.1577,0.2019,0.215,0.174,0.201,0.2073,0.2212,0.1931,0.2025,0.2068,0.2247,0.1939,0.2633,0.1538,0.1856,0.2423,0.2076,0.2025,0.2086,0.247,0.2049,0.217,0.2134,0.1794,0.2403,0.1914,0.2073,0.1953,0.2251,0.242,0.2241,0.1919,0.2038,0.2287,0.1548,0.19,0.2193,0.2153,0.1981,0.1874,0.2102,0.1794,0.2173,0.2462,0.2229,0.1774,0.2046,0.2459,0.2201,0.1784,0.269,0.2001,0.201,0.2402,0.1703,0.2394,0.191,0.2065,0.1981
0.243,0.174,0.2086,0.2412,0.2154,0.2844,0.2116,0.1986,0.1959,0.2037,0.2046,0.2173,0.217,0.217,0.2558,0.2208,0.1577,0.2019,0.215,0.174,0.201,0.2073,0.2212,0.1931,0.2025,0.2068,0.2247,0.1939,0.2633,0.1538,0.1856,0.2423,0.2076,0.2025,0.2086,0.247,0.2049,0.217,0.2134,0.1794,0.2403,0.1914,0.2073,0.1953,0.2251,0.242,0.2241,0.1919,0.2038,0.2287,0.1548,0.1958,0.2193,0.2153,0.1981,0.1874,0.2102,0.1794,0.2173,0.2462,0.2229,0.1774,0.2046,0.2459,0.2201,0.1784,0.269,0.2001,0.201,0.2402,0.1703,0.2394,0.191,0.2065,0.1981
0.243,0.174,0.2086,0.2412,0.2154,0.2844,0.2116,0.1986,0.1959,0.2037,0.2046,0.2173,0.217,0.217,0.2558,0.2208,0.1577,0.2019,0.215,0.174,0.201,0.2073,0.2212,0.1931,0.2025,0.2068,0.2247,0.1939,0.2633,0.1538,0.1856,0.2423,0.2076,0.2025,0.2086,0.247,0.2049,0.217,0.2134,0.1794,0.2403,0.1914,0.2073,0.1953,0.2251,0.242,0.2269,0.1919,0.2038,0.2287,0.1548,0.1958,0.2193,0.2153,0.1981,0.1874,0.2102,0.1794,0.2173,0.2462,0.2229,0.1774,0.2046,0.2459,0.2201,0.1784,0.269,0.2001,0.201,0.2402,0.1703,0.2394,0.191,0.2065,0.1981
0.243,0.174,0.2086,0.2412,0.2154,0.2844,0.2116,0.1986,0.1959,0.2037,0.2046,0.2173,0.217,0.217,0.2558,0.2208,0.1577,0.2019,0.215,0.174,0.201,0.2073,0.2212,0.1931,0.2025,0.2068,0.2247,0.1939,0.2681,0.1538,0.1856,0.2423,0.2076,0.2025,0.2086,0.247,0.2049,0.217,0.2134,0.1794,0.2412,0.2116,0.2073,0.1953,0.2251,0.242,0.2269,0.1919,0.2038,0.2287,0.1548,0.1958,0.2193,0.2153,0.1981,0.1874,0.2102,0.1794,0.2173,0.2462,0.2364,0.1774,0.2046,0.2459,0.2201,0.1784,0.269,0.2001,0.201,0.2422,0.1703,0.2394,0.1947,0.2065,0.1981
0.243,0.174,0.2086,0.2412,0.2154,0.2844,0.2116,0.1986,0.1959,0.2037,0.2046,0.2173,0.217,0.217,0.2558,0.2208,0.1577,0.2019,0.215,0.174,0.201,0.2073,0.2212,0.1931,0.2025,0.2068,0.2247,0.1939,0.2681,0.1538,0.1856,0.2423,0.2076,0.2025,0.2086,0.247,0.2049,0.217,0.2134,0.1794,0.2478,0.2116,0.2073,0.1953,0.2251,0.242,0.2269,0.1919,0.2038,0.2287,0.1548,0.1958,0.2193,0.2153,0.1981,0.1874,0.2102,0.1794,0.2173,0.2462,0.2364,0.1774,0.2046,0.2459,0.2201,0.1784,0.269,0.2001,0.201,0.2422,0.1703,0.2394,0.1947,0.2065,0.1981
