experiment,response,config,dataset_name,dataset_path,time_col,event_col,execution,response_file,y_raw,population,generations,rate_policy,alpha,y,response_transform,transform_epsilon,I,q0,y_hat_main_effects,y_hat_full_factorial,A,B,AB,residual_main_effects,treatment_mean,full_factorial_minus_treatment_mean,residual_full_factorial,experiment_order,abs_residual_full_factorial,squared_residual_full_factorial
topk_quality,mean_rule_score,-1_+1,cancer,datasets\files\cancer.parquet,time,status,0,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_+1\cancer\complement\cancer_0_complement_DetailedRules.csv,0.9111649030739575,500,500,adaptive,0.1,2.3279420865658373,logit,1e-06,1,1.1609902157604632,2.3095065115287636,2.293894074518671,-1,1,-1,0.018435575037073715,2.293894074518671,0.0,0.03404801204716623,31,0.03404801204716623,0.0011592671243639769
topk_quality,mean_rule_score,-1_+1,cancer,datasets\files\cancer.parquet,time,status,1,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_+1\cancer\complement\cancer_1_complement_DetailedRules.csv,0.9128127011625612,500,500,adaptive,0.1,2.3484720481865082,logit,1e-06,1,1.1609902157604632,2.3095065115287636,2.293894074518671,-1,1,-1,0.038965536657744604,2.293894074518671,0.0,0.05457797366783712,32,0.05457797366783712,0.0029787552096871223
topk_quality,mean_rule_score,-1_+1,cancer,datasets\files\cancer.parquet,time,status,2,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_+1\cancer\complement\cancer_2_complement_DetailedRules.csv,0.9068085983915125,500,500,adaptive,0.1,2.2752759406981333,logit,1e-06,1,1.1609902157604632,2.3095065115287636,2.293894074518671,-1,1,-1,-0.0342305708306303,2.293894074518671,0.0,-0.018618133820537786,33,0.018618133820537786,0.0003466349069594529
topk_quality,mean_rule_score,-1_+1,cancer,datasets\files\cancer.parquet,time,status,3,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_+1\cancer\complement\cancer_3_complement_DetailedRules.csv,0.9053418002001548,500,500,adaptive,0.1,2.2580400454168625,logit,1e-06,1,1.1609902157604632,2.3095065115287636,2.293894074518671,-1,1,-1,-0.05146646611190109,2.293894074518671,0.0,-0.03585402910180857,34,0.03585402910180857,0.001285511402833336
topk_quality,mean_rule_score,-1_+1,cancer,datasets\files\cancer.parquet,time,status,4,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_+1\cancer\complement\cancer_4_complement_DetailedRules.csv,0.912249650518364,500,500,adaptive,0.1,2.3414178471832012,logit,1e-06,1,1.1609902157604632,2.3095065115287636,2.293894074518671,-1,1,-1,0.0319113356544376,2.293894074518671,0.0,0.04752377266453012,35,0.04752377266453012,0.00225850896826994
topk_quality,mean_rule_score,-1_+1,cancer,datasets\files\cancer.parquet,time,status,5,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_+1\cancer\complement\cancer_5_complement_DetailedRules.csv,0.905239238888891,500,500,adaptive,0.1,2.2568438498828636,logit,1e-06,1,1.1609902157604632,2.3095065115287636,2.293894074518671,-1,1,-1,-0.052662661645900055,2.293894074518671,0.0,-0.03705022463580754,36,0.03705022463580754,0.0013727191455637998
topk_quality,mean_rule_score,-1_+1,cancer,datasets\files\cancer.parquet,time,status,6,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_+1\cancer\complement\cancer_6_complement_DetailedRules.csv,0.8998442084646973,500,500,adaptive,0.1,2.1954947575846595,logit,1e-06,1,1.1609902157604632,2.3095065115287636,2.293894074518671,-1,1,-1,-0.11401175394410412,2.293894074518671,0.0,-0.0983993169340116,37,0.0983993169340116,0.009682425573080062
topk_quality,mean_rule_score,-1_+1,cancer,datasets\files\cancer.parquet,time,status,7,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_+1\cancer\complement\cancer_7_complement_DetailedRules.csv,0.9092653677855982,500,500,adaptive,0.1,2.304697868515721,logit,1e-06,1,1.1609902157604632,2.3095065115287636,2.293894074518671,-1,1,-1,-0.004808643013042513,2.293894074518671,0.0,0.010803793997050004,38,0.010803793997050004,0.00011672196473069371
topk_quality,mean_rule_score,-1_+1,cancer,datasets\files\cancer.parquet,time,status,8,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_+1\cancer\complement\cancer_8_complement_DetailedRules.csv,0.9003434240449998,500,500,adaptive,0.1,2.201046237814196,logit,1e-06,1,1.1609902157604632,2.3095065115287636,2.293894074518671,-1,1,-1,-0.10846027371456746,2.293894074518671,0.0,-0.09284783670447494,39,0.09284783670447494,0.008620720780700844
topk_quality,mean_rule_score,-1_+1,cancer,datasets\files\cancer.parquet,time,status,9,C:\GitHub\easd_refatorado\experiments\factorial_design\factorial_2k\mean_rule_score\-1_+1\cancer\complement\cancer_9_complement_DetailedRules.csv,0.9042391617205038,500,500,adaptive,0.1,2.245240069653444,logit,1e-06,1,1.1609902157604632,2.3095065115287636,2.293894074518671,-1,1,-1,-0.06426644187531982,2.293894074518671,0.0,-0.04865400486522731,40,0.04865400486522731,0.0023672121894255625
