0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181
0.3335018,0.2132112,0.1428708,0.0795674,0.145522,0.3226458,0.3148208,0.200909,0.1487054,0.1033276,0.1467564,0.3224684,0.3060552,0.212969,0.147524,0.0910056,0.1137884,0.3266316,0.334968,0.2047046,0.145598,0.0943464,0.146038,0.3201584,0.3527584,0.2654912,0.1479802,0.102099,0.134812,0.327478,0.2937696,0.2062428,0.1416966,0.1042372,0.1146212,0.3255802,0.3285254,0.2154112,0.0930633,0.1041916,0.1025014,0.3232758,0.3041434,0.1429706,0.149527,0.1052066,0.1197794,0.3284928,0.3221338,0.1989138,0.1394773,0.1050452,0.149892,0.3250958,0.3155392,0.1776042,0.086367,0.0808112,0.128252,0.3255646,0.2898624,0.1774894,0.1499762,0.1016822,0.1311234,0.3237816,0.3469602,0.1916352,0.2426036,0.1495788,0.1073602,0.1364208,0.325497,0.3297282,0.0658447,0.145793,0.0877572,0.1392446,0.3214584,0.3062224,0.2213186,0.1414604,0.1005972,0.1209086,0.3246548,0.2013372,0.2037706,0.1470226,0.1051252,0.117243,0.3235172,0.3182174,0.1775956,0.1498122,0.1014608,0.1356428,0.3231534,0.3059584,0.1220707,0.0860694,0.107198,0.1367786,0.3250298,0.312548,0.1817312,0.148123,0.0765854,0.1253048,0.3258236,0.3447798,0.1920652,0.1327308,0.100143,0.115651,0.3259564,0.3642786,0.1973536,0.1282534,0.0991092,0.141481,0.3211918,0.2866258,0.1509245,0.148927,0.098082,0.1523038,0.230082,0.274844,0.1840568,0.0786804,0.1049048,0.143188,0.3248068,0.3286158,0.2029574,0.1473794,0.1050428,0.124367,0.3277424,0.3013976,0.1646054,0.1488242,0.0908416,0.1294852,0.3256264,0.3728194,0.2204228,0.061677,0.0841216,0.1422332,0.3266146,0.3283786,0.2027844,0.14526,0.1037374,0.1159822,0.3155494,0.3391348,0.2001214,0.149105,0.1043346,0.0848356,0.324363,0.2475407,0.2161754,0.1479404,0.1056678,0.1402962,0.3232084,0.3177786,0.1492132,0.1498808,0.1032098,0.146426,0.3220098,0.3100872,0.3029924,0.2058531,0.1497976,0.0947938,0.1187042,0.3245404
0.3335592,0.2121316,0.143254,0.0812994,0.1470728,0.3240474,0.3150194,0.200326,0.1467408,0.1032938,0.1480092,0.2745992,0.3072984,0.2165882,0.148387,0.0914636,0.1156006,0.3243334,0.3335218,0.2067416,0.1436774,0.0946374,0.1474884,0.3188566,0.3520308,0.2654294,0.1467264,0.0556976,0.1330512,0.3258698,0.293481,0.2039008,0.1419868,0.1041932,0.1198776,0.3213374,0.3308148,0.2184962,0.1139075,0.103637,0.102059,0.327841,0.3012072,0.1648268,0.1500772,0.1050048,0.1184992,0.3261788,0.3225008,0.1979154,0.1398519,0.10577,0.1478852,0.3289498,0.3140472,0.179263,0.1212556,0.0869154,0.129475,0.3320236,0.2864536,0.179766,0.1492856,0.1006674,0.131197,0.3260944,0.3519634,0.18969,0.2434768,0.148664,0.1059412,0.1384136,0.3297332,0.2219193,0.0808407,0.145504,0.08812,0.1401664,0.326061,0.3033416,0.220107,0.1409534,0.102111,0.124349,0.3239926,0.2493875,0.204055,0.1495618,0.1043252,0.1191858,0.3260696,0.3176586,0.173704,0.1472664,0.1022492,0.1340406,0.326134,0.307854,0.1200709,0.0876636,0.106796,0.1343434,0.3284332,0.3115266,0.194588,0.150313,0.0785574,0.1251048,0.3268108,0.3459646,0.190646,0.13215,0.1015452,0.1228202,0.3293694,0.3653238,0.1963204,0.1299288,0.098903,0.1430804,0.3198764,0.2872738,0.16193,0.1502274,0.0966932,0.1480334,0.286378,0.2740538,0.1915206,0.0957898,0.104061,0.1433154,0.3238784,0.3286676,0.2022968,0.1481888,0.105586,0.1241818,0.3240918,0.3051066,0.1629682,0.1467186,-0.0189184,0.126805,0.3300316,0.3725998,0.2209726,0.0944662,0.0842614,0.1392246,0.3275422,0.3318154,0.2046764,0.14726,0.1037282,0.1197908,0.3149302,0.3406154,0.2037084,0.1507912,0.1041974,0.087332,0.328253,0.2492111,0.2169886,0.1499886,0.104986,0.138575,0.3227512,0.2035388,0.1475229,0.1484254,0.1029828,0.1504226,0.3231552,0.3055268,0.3012816,0.2139995,0.149425,0.0951632,0.123604,0.3263982
0.3334226,0.213841,0.1413832,0.0969792,0.1467634,0.326701,0.3155006,0.2055128,0.1446328,0.1039262,0.1467374,0.2921024,0.307849,0.2194138,0.1476886,0.0904626,0.1141862,0.3255974,0.3321368,0.2072064,0.1430532,0.0940758,0.1476122,0.3263256,0.34723,0.2626206,0.147331,0.0824851,0.1325322,0.326698,0.295102,0.2061938,0.1431364,0.103208,0.1210028,0.3243996,0.3284954,0.2173352,0.1436954,0.1036666,0.0994422,0.3249956,0.3049006,0.1662424,0.1495142,0.104297,0.121488,0.2489809,0.3201556,0.1993836,0.1384058,0.1051886,0.147986,0.3255384,0.1133323,0.1786602,0.1296276,0.0874172,0.1325572,0.3305786,0.2872318,0.1794648,0.149022,0.1031484,0.1310934,0.3274602,0.3531846,0.1860006,0.245122,0.1499324,0.105943,0.1384042,0.3312766,0.248637,0.1024105,0.0349863,0.0877082,0.1396038,0.327343,0.3002416,0.2146138,0.1415796,0.1026046,0.124035,0.3259024,0.2896059,0.2080762,0.1480794,0.1047474,0.1189466,0.326443,0.3141446,0.17904,0.147126,0.1033692,0.133205,0.3258458,0.3070246,0.1293183,0.0874034,0.0196856,0.1331566,0.3252992,0.3103716,0.1963448,0.1507438,0.0759276,0.1277534,0.324238,0.3452378,0.189106,0.1307532,0.1015688,0.1217228,0.3281854,0.3641086,0.195943,0.1276414,0.098488,0.1405986,0.3222472,0.2905656,0.1570187,0.146802,0.0970434,0.1469068,0.2979918,0.2722964,0.191899,0.1159396,0.1032004,0.1428006,0.324536,0.327363,0.0372169,0.1474856,0.1052636,0.1261812,0.3256794,0.303136,0.1622984,0.1471724,0.0523976,0.1274866,0.3255374,0.371533,0.2233824,0.1161712,0.0847982,0.1424336,0.3237546,0.3308168,0.204112,0.1463038,0.103884,0.1209194,0.3180576,0.3419352,0.2066354,0.1528124,0.1051504,0.0811296,0.3244278,0.2539089,0.2182254,0.1487968,0.1066844,0.139605,0.3257722,0.2209236,0.1604589,0.1501894,0.1029038,0.1457444,0.3219844,0.3025954,0.3015532,0.2138225,0.1484256,0.0945986,0.1239308,0.3241106
0.3320704,0.2110176,0.1425666,0.0948452,0.1485068,0.3272608,0.3146472,0.203599,0.0510612,0.1043788,0.1456332,0.32212,0.3080858,0.2233024,0.1476106,0.091444,0.1188302,0.324532,0.3370362,0.2101972,0.1425532,0.094339,0.1469486,0.328828,0.3512312,0.2611356,0.1498044,0.0963592,0.1329498,0.3294476,0.292236,0.2045658,0.1464274,0.1055316,0.1210784,0.2603641,0.3313994,0.2142786,0.1471668,0.1041968,0.1018266,0.3246276,0.3090532,0.1692354,0.148344,0.1045168,0.1236134,0.302075,0.3271208,0.1998324,0.141993,0.1049988,0.1469778,0.322714,0.1774895,0.1779502,0.1285828,0.0867784,0.1328118,0.3292502,0.2865374,0.1793774,0.1504548,0.103613,0.1295656,0.3240898,0.3495794,0.197955,0.246015,0.1499528,0.1056364,0.138226,0.3284266,0.2623384,0.1056504,0.0899178,0.0855332,0.1393102,0.3267584,0.2982264,0.2130934,0.1424112,0.1021302,0.1211622,0.3269992,0.2888104,0.207585,0.1485636,0.104809,0.1190974,0.326275,0.3154842,0.1939316,0.1470462,0.103782,0.1369736,0.3277638,0.3077804,0.1596131,0.087643,0.0457868,0.1323398,0.3242276,0.3099406,0.1967846,0.1485654,0.0745596,0.1274642,0.3218876,0.3415898,0.1897236,0.1307798,0.1017518,0.1212904,0.3304008,0.3598852,0.1958176,0.1277766,0.098153,0.1425778,0.3234236,0.1613881,0.1592711,0.147632,0.0965454,0.1498612,0.3200544,0.2697356,0.189541,0.119435,0.104666,0.1406022,0.3226252,0.327727,0.0741336,0.1482512,0.1049674,0.1287372,0.323331,0.3198458,0.1859392,0.1464256,0.072129,0.1297431,0.3265962,0.367948,0.2278344,0.1262196,0.0842606,0.1400578,0.3232598,0.3297412,0.2015352,0.1456614,0.1044444,0.1174564,0.3143806,0.3385778,0.2150158,0.1505802,0.1047256,0.082472,0.3270092,0.2807533,0.2188006,0.1495604,0.1054476,0.140162,0.322362,0.2214762,0.1629546,0.1519894,0.1025096,0.1486368,0.3212888,0.3037956,0.3004616,0.2170492,0.148375,0.0949674,0.123832,0.323007
0.3323482,0.2097588,0.141666,0.0959122,0.1488416,0.321487,0.313148,0.2069622,0.1052606,0.1044218,0.1463698,0.3246746,0.1463075,0.2230612,0.1474012,0.090815,0.1158072,0.3254798,0.3335206,0.2066238,0.142946,0.0949222,0.147662,0.3255654,0.348178,0.260476,0.149088,0.0991188,0.1334106,0.3299466,0.2929582,0.2045392,0.1467348,0.105993,0.125946,0.2839924,0.309382,0.214093,0.1483354,0.1042714,0.106225,0.3257578,0.3083428,0.1700086,0.1469766,0.1036828,0.1246312,0.3185744,0.3225874,0.198473,0.143568,0.1043262,0.1473834,0.3225858,0.2493916,0.1773062,0.1293112,0.0862952,0.1332176,0.3286108,0.2864752,0.180452,0.1504872,0.1030654,0.1301346,0.3243184,0.3523528,0.1970482,0.2443336,0.1504822,0.104065,0.1390906,0.327182,0.2665278,0.1535434,0.1271696,0.0869718,0.1387436,0.3271254,0.29867,0.213964,0.1457498,0.1027784,0.1212762,0.3281126,0.2925658,0.206311,0.1493146,0.1053438,0.118535,0.3271502,0.3161878,0.1914454,0.0692672,0.1058666,0.1367344,0.3277154,0.3060196,0.1573239,0.092381,0.0805032,0.1313262,0.3254774,0.3095518,0.1971906,0.1490602,0.0756482,0.1267502,0.3265932,0.3377494,0.1891178,0.12739,0.1008512,0.1221056,0.328245,0.3605528,0.1964942,0.1280898,0.0974174,0.1431626,0.3195416,0.1855451,0.1577356,0.1470368,0.0960106,0.1483084,0.3232622,0.2695846,0.187685,0.11991,0.1055346,0.1390484,0.3245496,0.324836,0.1038386,0.1496756,0.104697,0.1282012,0.3248338,0.3154254,0.1825206,0.062486,0.0884614,0.1306565,0.325091,0.3677172,0.2290254,0.1384028,0.084002,0.1405532,0.3268842,0.32887,0.2002338,0.1477132,0.1038694,0.1186384,0.3134052,0.3408684,0.2151816,0.1495878,0.1060708,0.081492,0.3243382,0.2864713,0.2189954,0.149805,0.1056928,0.137742,0.3233618,0.2336926,0.169745,0.1501304,0.1023026,0.1467636,0.324681,0.309132,0.299244,0.2281576,0.1481202,0.0977912,0.1246926,0.3237544
0.336673,0.2071732,0.1425214,0.0965384,0.1484888,0.3257892,0.312721,0.2066982,0.1223337,0.1038578,0.1489016,0.3220406,0.1957414,0.2213334,0.1477766,0.0893326,0.1147384,0.3254798,0.3348472,0.2085494,0.1423684,0.093008,0.1511884,0.3237062,0.3504738,0.2586816,0.149178,0.098602,0.1325414,0.329062,0.2917424,0.2054748,0.1471826,0.1052454,0.125509,0.3068366,0.3373862,0.213293,0.1483214,0.1044458,0.1025036,0.3284372,0.3091576,0.1737958,0.1485646,0.1050932,0.1234526,0.3253918,0.3191712,0.196304,0.1432816,0.103443,0.149074,0.3257594,0.288083,0.175477,0.1333208,0.0863716,0.1315562,0.3244722,0.2828088,0.1818038,0.1492656,0.1019174,0.1304338,0.3225162,0.356606,0.1939314,0.2408406,0.149745,0.1052806,0.139358,0.3308802,0.2925288,0.1584446,0.1332224,0.089125,0.136933,0.3287662,0.2968886,0.2100648,0.1448396,0.1030162,0.123259,0.3242304,0.2976978,0.2046812,0.1493102,0.105477,0.1179002,0.3228486,0.3173624,0.1925004,0.1084105,0.105375,0.1370774,0.3276502,0.306736,0.1565793,0.0917432,0.0798566,0.1321764,0.3260822,0.3092374,0.2082186,0.1454388,0.075755,0.1293208,0.3247694,0.3408254,0.1881668,0.12939,0.1005696,0.1227954,0.3317836,0.354741,0.1953554,0.1297184,0.0965566,0.1435354,0.3230212,0.1973772,0.1586604,0.1464926,0.0928916,0.1514064,0.3221158,0.2672212,0.189328,0.1207462,0.1053288,0.143817,0.3279458,0.323773,0.1344208,0.1479514,0.0053224,0.1310118,0.3273172,0.3127736,0.1817136,0.0925108,0.0891686,0.1344612,0.32492,0.3721738,0.2296408,0.1370702,0.0835724,0.1409902,0.3246464,0.3289542,0.1986482,0.1478816,0.1045138,0.118672,0.3157676,0.3425226,0.214256,0.149752,0.1059,0.0780724,0.31968,0.2951308,0.219825,0.0805282,0.1036424,0.1397052,0.3228704,0.2740256,0.1737098,0.0445288,0.10191,0.1487298,0.327503,0.1511674,0.2949456,0.2273056,0.148977,0.0965746,0.1197714,0.3243114
0.3365912,0.2079314,0.1426596,0.0970108,0.147706,0.3271616,0.30908,0.21246,0.1335689,0.1040146,0.1474868,0.3203384,0.2485451,0.222622,0.148196,0.0886952,0.1121092,0.3297094,0.3335902,0.2075676,0.1443794,0.094353,0.1499004,0.3237836,0.3514082,0.2583296,0.1503482,0.0984002,0.1359026,0.3290106,0.2911864,0.2029862,0.1481712,0.105723,0.123809,0.3084052,0.346946,0.2115946,0.1491462,0.1045178,0.1041228,0.3258152,0.3092966,0.1809506,0.1499632,0.105745,0.125681,0.3306954,0.3206078,0.19814,0.1429334,0.1036532,0.1484336,0.3264638,0.3123326,0.1802376,0.1395178,0.0834336,0.1336386,0.327907,0.284226,0.1801122,0.1497658,0.1024222,0.1294958,0.318547,0.3545272,0.1920244,0.2417648,0.1510684,0.1046398,0.1402214,0.329586,0.3215236,0.1826116,0.1361506,0.089186,0.1371792,0.3276988,0.292576,0.2097644,0.1460182,0.103063,0.1260244,0.3272632,0.2991234,0.2055802,0.1485308,0.106041,0.1232202,0.2594799,0.3194198,0.1920914,0.1159734,0.1055124,0.1368222,0.3298644,0.3070078,0.1769385,0.0938154,0.0799118,0.1314634,0.3237382,0.3098802,0.2110738,0.1473544,0.0724864,0.1297748,0.325357,0.3402066,0.1827468,0.1281014,0.1009886,0.121703,0.3296134,0.3575998,0.1951286,0.1320354,0.0967028,0.1415856,0.3213828,0.2094562,0.1567488,0.1473872,0.0919642,0.1493444,0.3247446,0.1053825,0.1884228,0.1207004,0.1056166,0.145913,0.326737,0.321929,0.1523214,0.1482686,0.0584538,0.1311838,0.3255002,0.3102466,0.1812244,0.0921608,0.091957,0.1347956,0.3206184,0.3716238,0.2262466,0.1377318,0.0836838,0.140305,0.3226266,0.327435,0.198113,0.1497858,0.104149,0.1155486,0.314493,0.3447918,0.2150646,0.1481088,0.1045688,0.0741356,0.3242172,0.3010692,0.2191904,0.1397672,0.1045126,0.1394754,0.3206258,0.3074688,0.1714468,0.1118662,0.102599,0.148115,0.3250172,0.2124492,0.2953108,0.2302304,0.148962,0.0968478,0.1205886,0.3247894
0.3340294,0.2064726,0.1427452,0.0968082,0.1486466,0.3286592,0.3062086,0.2220872,0.1368284,0.1037926,0.1470918,0.3233108,0.3010324,0.2253708,0.1476044,0.0881254,0.11161,0.3291214,0.3347172,0.2074964,0.143312,0.0937602,0.1494424,0.3248322,0.350295,0.2566202,0.1515264,0.0989088,0.1380542,0.3281438,0.2929688,0.201995,0.1479302,0.1068288,0.123977,0.3112313,0.3491476,0.210932,0.148065,0.1063,0.1031958,0.3251562,0.3050324,0.1982796,0.151623,0.104814,0.1259576,0.3299112,0.3221008,0.0637421,0.1446202,0.1032474,0.1495554,0.3285936,0.3241412,0.188051,0.1393512,0.0813998,0.1336412,0.329441,0.2847322,0.1771686,0.1499844,0.1030826,0.1266288,0.3177384,0.3550202,0.19138,0.2385026,0.1494644,0.1050274,0.1376266,0.3291964,0.3239218,0.1842828,0.1383322,0.0902796,0.1372456,0.3240288,0.2908366,0.2112672,0.1466268,0.103525,0.126174,0.3295868,0.3066483,0.207288,0.1489768,0.1038898,0.1242088,0.2853947,0.317957,0.1924894,0.1153936,0.105199,0.1338076,0.3285456,0.305471,0.1746199,0.095016,0.0790328,0.1296726,0.3254164,0.3090528,0.2100192,0.1480848,0.0723986,0.1294068,0.324133,0.3372332,0.1793562,0.130716,0.1013414,0.1189054,0.327861,0.3607654,0.2047884,0.1329158,0.1060576,0.1425554,0.3240854,0.2221549,0.15852,0.1462788,0.0906158,0.1483084,0.3237746,0.118833,0.1902034,0.123258,0.1056144,0.1460496,0.3242474,0.3198048,0.1709938,0.1494138,0.0652338,0.1308966,0.3222964,0.3135188,0.182632,0.1021342,0.093648,0.1332322,0.3260284,0.3684278,0.2267564,0.1534974,0.083642,0.1414596,0.323224,0.3303986,0.198246,0.1499002,0.1033768,0.1171492,0.3090842,0.3441602,0.216841,0.148631,0.104644,0.0838086,0.3297414,0.3055414,0.2181848,0.1397692,0.105211,0.1405478,0.3294098,0.3079434,0.1703808,0.1308974,0.104338,0.1486196,0.3239676,0.2311864,0.2960426,0.2315012,0.1487892,0.097113,0.1192914,0.3262162
0.3352362,0.206121,0.144914,0.0973768,0.1477904,0.3322332,0.3064876,0.2225688,0.1402784,0.1028518,0.1471132,0.3209304,0.3023218,0.223469,0.146883,0.0885824,0.1132158,0.3270532,0.3327962,0.208445,0.1462268,0.0943996,0.1484432,0.3229854,0.3461528,0.254738,0.1493922,0.098019,0.13627,0.3249748,0.2945164,0.2052974,0.146334,0.1059382,0.1252202,0.316231,0.3485126,0.2104006,0.1515114,0.1052128,0.1051976,0.3222976,0.3039556,0.2003168,0.1515978,0.1051148,0.1264802,0.3302764,0.3190178,0.0839953,0.143486,0.1037792,0.1456958,0.3244322,0.3240076,0.1895816,0.1385696,0.0810248,0.133137,0.3249636,0.2866068,0.1760568,0.1487734,0.103504,0.1291626,0.3223714,0.3500128,0.2013882,0.2400186,0.1484962,0.104963,0.137223,0.3266864,0.3432128,0.196036,0.1396568,0.0904242,0.1384822,0.3213866,0.2909932,0.2108298,0.1464526,0.1038432,0.1235314,0.3265672,0.3103712,0.2072118,0.1491546,0.1059058,0.1212504,0.3054351,0.3158154,0.193566,0.1170518,0.1056858,0.1371154,0.328062,0.3039138,0.1860643,0.1017246,0.0776898,0.1254204,0.3259874,0.3076944,0.2100174,0.1485176,0.0699494,0.1257746,0.3230738,0.3372804,0.1822702,0.1300356,0.102742,0.1222446,0.325565,0.3594208,0.204519,0.1322968,0.105982,0.1410278,0.3253096,0.227774,0.1625128,0.1487856,0.0938136,0.148205,0.322599,0.1507033,0.1915016,0.1381706,0.1057492,0.1440866,0.3243374,0.3179146,0.1713132,0.1475366,0.0850044,0.1283012,0.329085,0.3108512,0.1836142,0.110276,0.0938788,0.1299984,0.326754,0.3703696,0.2267604,0.1541734,0.0815416,0.1428958,0.3251252,0.3280224,0.1982062,0.1504226,0.1031996,0.1156424,0.310678,0.3379576,0.2156896,0.149455,0.1056568,0.080419,0.3300954,0.306801,0.2155028,0.144795,0.02068,0.141427,0.3240822,0.3235966,0.1664174,0.137399,0.1027898,0.147659,0.3243058,0.2363568,0.2986556,0.2312526,0.1473636,0.0959406,0.1241998,0.3263522
0.3329828,0.2082108,0.146146,0.0977772,0.1478224,0.3253494,0.306692,0.2228678,0.1407242,0.103109,0.1491594,0.3241524,0.3219964,0.2221144,0.1479814,0.0882336,0.1150184,0.3246902,0.3317436,0.2050412,0.1444636,-0.0160768,0.1501232,0.3246176,0.347062,0.2536634,0.1489642,0.099784,0.1350786,0.3234122,0.2928742,0.2035076,0.1459248,0.1055366,0.1257136,0.3225466,0.3536534,0.2105854,0.152057,0.1048828,0.1078712,0.326171,0.3060734,0.199214,0.151389,0.1057794,0.1274062,0.330912,0.3157994,0.1012661,0.1449558,0.1052396,0.1474656,0.3252618,0.3238362,0.1906466,0.1378582,0.0810322,0.1369254,0.328512,0.287587,0.1762456,0.1492718,0.101929,0.1293518,0.3257074,0.3506274,0.202344,0.2423168,0.149774,0.1049672,0.1352174,0.3293036,0.345356,0.2050476,0.1482036,0.0905678,0.1360356,0.3232814,0.2947138,0.2141462,0.147525,0.1050632,0.1278006,0.3254944,0.3090914,0.2067437,0.149479,0.1063908,0.1246722,0.3184104,0.3150092,0.1936768,0.114735,0.1054242,0.135865,0.3261952,0.3041784,0.2011982,0.101277,0.0799766,0.1252546,0.3248448,0.3070716,0.2089284,0.1482482,0.0675982,0.1270352,0.3237442,0.3359816,0.1812886,0.132645,0.1032616,0.1188464,0.3227338,0.359292,0.2025894,0.1320514,0.1062074,0.142363,0.3265794,0.2562086,0.165764,0.1484234,0.0934942,0.1484546,0.3258032,0.175635,0.191666,0.152057,0.1066824,0.1441472,0.3245754,0.3211962,0.1789164,0.1454124,0.0849472,0.1260298,0.3269978,0.3120144,0.1843912,0.1190384,0.0930074,0.1309622,0.3264306,0.3739622,0.226675,0.1543206,0.082269,0.1425532,0.3209498,0.3307062,0.198551,0.1509226,0.1037356,0.1156998,0.313618,0.3420322,0.2152712,0.1498522,0.10662,0.079889,0.3257416,0.3101236,0.2151522,0.1472704,0.0421984,0.1422412,0.3230502,0.3246278,0.1659906,0.1398418,0.1040458,0.1464588,0.3259264,0.2658408,0.2948446,0.2327474,0.1483476,0.0984256,0.1223216,0.3288408
0.3313878,0.207336,0.1460374,0.097255,0.1452064,0.32686,0.303675,0.2302462,0.139155,0.1022794,0.1476046,0.3252972,0.3284848,0.2202986,0.1487964,0.089427,0.1135112,0.3282054,0.3316264,0.206252,0.146008,3.13e-05,0.1479164,0.3244954,0.3444342,0.253565,0.1516262,0.098501,0.1352952,0.3291158,0.291568,0.2043368,0.1481906,0.1057908,0.126867,0.3250304,0.3596372,0.2130292,0.1504372,0.1050184,0.1084558,0.3215152,0.3036014,0.198413,0.1528472,0.105781,0.1263082,0.3266882,0.3150172,0.135199,0.1451266,0.1053642,0.1459738,0.3261254,0.3400994,0.1908524,0.1378136,0.0751898,0.1351036,0.328925,0.1680512,0.1761772,0.1490032,0.1021982,0.1298684,0.3261078,0.346896,0.200594,0.2425078,0.1505402,0.1053686,0.1372648,0.3312576,0.3605478,0.2046646,0.1478874,0.061915,0.135953,0.3256612,0.29583,0.2145498,0.1453706,0.1042364,0.128126,0.326426,0.3129686,0.2045271,0.1479754,0.1066524,0.1227418,0.3233674,0.3162628,0.1930272,0.1117926,0.1056092,0.134609,0.3303802,0.3012722,0.2022244,0.0994862,0.0789922,0.129364,0.3253344,0.3066024,0.211378,0.150111,0.0644504,0.126324,0.3261572,0.3365556,0.1820824,0.1325312,0.1038548,0.1199628,0.327516,0.3638224,0.203486,0.133286,0.1063136,0.1404966,0.3218312,0.2898196,0.1661312,0.044177,0.09623,0.1480464,0.3265906,0.1889918,0.1860622,0.1512208,0.1059952,0.143045,0.3289542,0.323067,0.177849,0.1458402,0.0849066,0.1258208,0.3289992,0.3113858,0.185396,0.1202472,0.093186,0.1353146,0.3241092,0.3735304,0.2258202,0.1541132,0.0829036,0.1372972,0.3251686,0.3292448,0.1984284,0.150852,0.10285,0.1128376,0.3130776,0.3399478,0.2123664,0.149218,0.1062256,0.0833076,0.3220066,0.3111038,0.2142012,0.1489488,0.0478314,0.1429246,0.3255522,0.3235672,0.1638858,0.1486432,0.1055522,0.145769,0.3242788,0.2779242,0.2980728,0.2323232,0.1465414,0.09889,0.1205758,0.327631
0.3299202,0.206019,0.1426986,0.0965228,0.1438162,0.3291642,0.3043704,0.2270124,0.1390414,0.1012978,0.1481602,0.323336,0.3303216,0.218522,0.14835,0.0908252,0.1137106,0.3259932,0.3299076,0.2037342,0.1448216,0.0457738,0.1491342,0.3210186,0.3485416,0.2537248,0.1497682,0.099082,0.137191,0.3277672,0.2922924,0.203733,0.1473758,0.1062528,0.1313124,0.3265294,0.359696,0.2127874,0.1496546,0.1058296,0.1104774,0.3226242,0.3042706,0.1976608,0.150849,0.1053508,0.1271014,0.3256688,0.3135052,0.149533,0.1435586,0.1058092,0.1484946,0.3255508,0.340148,0.187839,0.139752,0.0701332,0.1345692,0.3302934,0.2201274,0.1757394,0.1510574,0.1020568,0.1311064,0.3263668,0.3498062,0.1990028,0.241259,0.06957,0.1056912,0.1404392,0.3282358,0.3581784,0.2021353,0.1491102,0.0976934,0.1361096,0.3248958,0.2946424,0.2149174,0.1456024,0.1054882,0.1282472,0.3258046,0.313643,0.2057685,0.1487868,0.1071578,0.121063,0.327044,0.3168476,0.1920894,0.105275,0.105629,0.1324712,0.326385,0.2986746,0.2054532,0.0992516,0.0770352,0.127826,0.3266056,0.3036156,0.2110492,0.149587,0.0668742,0.128403,0.3229192,0.3355106,0.1815644,0.1326394,0.1023722,0.1196584,0.3269294,0.3597564,0.2031906,0.1313592,0.1067412,0.1412132,0.321228,0.2946733,0.1651484,0.0825992,0.095493,0.148248,0.3265146,0.2479526,0.189402,0.1514724,-0.0384412,0.141951,0.3261732,0.3234044,0.1913598,0.1473946,0.083055,0.1303868,0.32781,0.3095218,0.2043334,0.1208204,0.0931714,0.1338818,0.3295668,0.3718834,0.2254756,0.1531042,0.0203778,0.1391686,0.3263692,0.3274868,0.197185,0.1490196,0.1033438,0.1183154,0.3125834,0.342864,0.2123984,0.1491078,0.1057736,0.0810744,0.3258888,0.3113614,0.2148632,0.149019,0.0657508,0.1429358,0.327432,0.3274614,0.1634372,0.1471274,0.1045448,0.1456732,0.3238792,0.2907598,0.297672,0.2333374,0.1464744,0.0985866,0.1244882,0.3275122
